t,Bus_2_Vm,Bus_3_Vm,GenClassical_genrou_2_1_speed,GenClassical_genrou_3_1_speed
4.900000000000e+00,1.060174584390e+00,9.635706543900e-01,9.956724048000e-01,9.964450598000e-01
4.904167000000e+00,1.060124993320e+00,9.631044864700e-01,9.951110482000e-01,9.967620373000e-01
4.908333000000e+00,1.060095906260e+00,9.627086520200e-01,9.945690036000e-01,9.970947504000e-01
4.912500000000e+00,1.060082674030e+00,9.623847007800e-01,9.940484166000e-01,9.974405169000e-01
4.916667000000e+00,1.060080170630e+00,9.621333479900e-01,9.935519695000e-01,9.977964163000e-01
4.920833000000e+00,1.060082435610e+00,9.619542956400e-01,9.930821061000e-01,9.981594086000e-01
4.925000000000e+00,1.060083270070e+00,9.618462920200e-01,9.926407933000e-01,9.985266924000e-01
4.929167000000e+00,1.060076117520e+00,9.618071317700e-01,9.922303557000e-01,9.988952875000e-01
4.933333000000e+00,1.060054183010e+00,9.618337750400e-01,9.918528795000e-01,9.992622137000e-01
4.937500000000e+00,1.060010790820e+00,9.619224667500e-01,9.915100336000e-01,9.996247292000e-01
4.941667000000e+00,1.059939503670e+00,9.620686173400e-01,9.912036657000e-01,9.999799728000e-01
4.945833000000e+00,1.059834003450e+00,9.622671604200e-01,9.909355044000e-01,1.000325083700e+00
4.950000000000e+00,1.059688806530e+00,9.625125527400e-01,9.907066822000e-01,1.000657796900e+00
4.954167000000e+00,1.059498548510e+00,9.627987146400e-01,9.905186296000e-01,1.000975370400e+00
4.958333000000e+00,1.059259176250e+00,9.631193280200e-01,9.903724194000e-01,1.001275539400e+00
4.962500000000e+00,1.058966994290e+00,9.634682536100e-01,9.902687669000e-01,1.001556158100e+00
4.966667000000e+00,1.058619856830e+00,9.638389349000e-01,9.902083874000e-01,1.001815319100e+00
4.970833000000e+00,1.058216333390e+00,9.642251133900e-01,9.901918173000e-01,1.002050995800e+00
4.975000000000e+00,1.057756066320e+00,9.646208882300e-01,9.902192354000e-01,1.002261757900e+00
4.979167000000e+00,1.057240366940e+00,9.650204181700e-01,9.902906418000e-01,1.002446293800e+00
4.983333000000e+00,1.056671261790e+00,9.654183387800e-01,9.904057980000e-01,1.002603292500e+00
4.987500000000e+00,1.056052327160e+00,9.658100605000e-01,9.905644059000e-01,1.002732038500e+00
4.991667000000e+00,1.055387973790e+00,9.661911130000e-01,9.907658100000e-01,1.002831697500e+00
4.995833000000e+00,1.054684400560e+00,9.665579199800e-01,9.910090566000e-01,1.002901911700e+00
5.000000000000e+00,1.053947925570e+00,9.669075012200e-01,9.912932515000e-01,1.002942562100e+00
5.004167000000e+00,1.053186297420e+00,9.672373533200e-01,9.916170835000e-01,1.002953767800e+00
5.008333000000e+00,1.052408456800e+00,9.675456881500e-01,9.919790030000e-01,1.002935648000e+00
5.012500000000e+00,1.051623225210e+00,9.678313732100e-01,9.923775792000e-01,1.002888917900e+00
5.016667000000e+00,1.050840258600e+00,9.680938124700e-01,9.928109050000e-01,1.002814292900e+00
5.020833000000e+00,1.050069928170e+00,9.683327078800e-01,9.932768941000e-01,1.002712965000e+00
5.025000000000e+00,1.049321889880e+00,9.685485959100e-01,9.937736392000e-01,1.002585887900e+00
5.029167000000e+00,1.048606514930e+00,9.687420129800e-01,9.942987561000e-01,1.002434730500e+00
5.033333000000e+00,1.047933936120e+00,9.689139723800e-01,9.948496222000e-01,1.002261042600e+00
5.037500000000e+00,1.047313094140e+00,9.690656662000e-01,9.954240918000e-01,1.002066493000e+00
5.041667000000e+00,1.046753168110e+00,9.691982865300e-01,9.960193634000e-01,1.001853227600e+00
5.045833000000e+00,1.046262264250e+00,9.693132042900e-01,9.966325760000e-01,1.001623272900e+00
5.050000000000e+00,1.045847535130e+00,9.694117307700e-01,9.972611666000e-01,1.001378774600e+00
5.054167000000e+00,1.045515060420e+00,9.694950580600e-01,9.979021549000e-01,1.001122236300e+00
5.058333000000e+00,1.045270085330e+00,9.695640206300e-01,9.985525012000e-01,1.000855922700e+00
5.062500000000e+00,1.045116066930e+00,9.696195125600e-01,9.992094636000e-01,1.000582456600e+00
5.066667000000e+00,1.045055508610e+00,9.696618914600e-01,9.998699427000e-01,1.000304341300e+00
5.070833000000e+00,1.045089364050e+00,9.696913957600e-01,1.000530839000e+00,1.000024080300e+00
5.075000000000e+00,1.045217514040e+00,9.697079062500e-01,1.001189351100e+00,9.997443557000e-01
5.079167000000e+00,1.045437932010e+00,9.697108864800e-01,1.001842379600e+00,9.994677305000e-01
5.083333000000e+00,1.045747399330e+00,9.696996808100e-01,1.002486705800e+00,9.991968274000e-01
5.087500000000e+00,1.046141862870e+00,9.696730971300e-01,1.003119945500e+00,9.989340305000e-01
5.091667000000e+00,1.046615362170e+00,9.696300029800e-01,1.003738760900e+00,9.986818433000e-01
5.095833000000e+00,1.047161102290e+00,9.695688486100e-01,1.004340291000e+00,9.984427691000e-01
5.100000000000e+00,1.047771573070e+00,9.694882035300e-01,1.004922151600e+00,9.982188940000e-01
5.104167000000e+00,1.048437953000e+00,9.693863391900e-01,1.005481362300e+00,9.980124235000e-01
5.108333000000e+00,1.049150943760e+00,9.692617654800e-01,1.006015420000e+00,9.978253841000e-01
5.112500000000e+00,1.049900889400e+00,9.691129922900e-01,1.006522059400e+00,9.976596236000e-01
5.116667000000e+00,1.050677537920e+00,9.689388871200e-01,1.006998777400e+00,9.975168109000e-01
5.120833000000e+00,1.051470398900e+00,9.687385559100e-01,1.007443428000e+00,9.973985553000e-01
5.125000000000e+00,1.052269697190e+00,9.685113430000e-01,1.007853984800e+00,9.973060489000e-01
5.129167000000e+00,1.053065180780e+00,9.682571888000e-01,1.008228540400e+00,9.972403646000e-01
5.133333000000e+00,1.053847074510e+00,9.679766297300e-01,1.008565425900e+00,9.972025156000e-01
5.137500000000e+00,1.054606795310e+00,9.676705002800e-01,1.008863329900e+00,9.971929789000e-01
5.141667000000e+00,1.055335760120e+00,9.673406481700e-01,1.009120583500e+00,9.972122908000e-01
5.145833000000e+00,1.056026458740e+00,9.669892787900e-01,1.009336233100e+00,9.972606301000e-01
5.150000000000e+00,1.056672930720e+00,9.666192531600e-01,1.009509444200e+00,9.973378181000e-01
5.154167000000e+00,1.057269692420e+00,9.662342071500e-01,1.009639501600e+00,9.974436164000e-01
5.158333000000e+00,1.057812452320e+00,9.658384919200e-01,1.009725689900e+00,9.975774288000e-01
5.162500000000e+00,1.058298587800e+00,9.654367566100e-01,1.009768128400e+00,9.977384806000e-01
5.166667000000e+00,1.058726429940e+00,9.650343656500e-01,1.009766459500e+00,9.979257584000e-01
5.170833000000e+00,1.059095263480e+00,9.646371603000e-01,1.009721040700e+00,9.981378913000e-01
5.175000000000e+00,1.059406280520e+00,9.642512202300e-01,1.009632110600e+00,9.983735085000e-01
5.179167000000e+00,1.059661149980e+00,9.638828635200e-01,1.009500384300e+00,9.986308217000e-01
5.183333000000e+00,1.059862971310e+00,9.635388255100e-01,1.009326696400e+00,9.989080429000e-01
5.187500000000e+00,1.060015797620e+00,9.632254838900e-01,1.009111881300e+00,9.992030859000e-01
5.191667000000e+00,1.060124397280e+00,9.629492759700e-01,1.008857250200e+00,9.995136857000e-01
5.195833000000e+00,1.060194373130e+00,9.627165198300e-01,1.008564114600e+00,9.998374581000e-01
5.200000000000e+00,1.060231804850e+00,9.625329971300e-01,1.008234143300e+00,1.000172019000e+00
5.204167000000e+00,1.060243368150e+00,9.624041318900e-01,1.007868766800e+00,1.000514626500e+00
5.208333000000e+00,1.060235738750e+00,9.623347520800e-01,1.007470250100e+00,1.000862598400e+00
5.212500000000e+00,1.060215950010e+00,9.623289704300e-01,1.007040143000e+00,1.001213312100e+00
5.216667000000e+00,1.060190796850e+00,9.623901248000e-01,1.006580710400e+00,1.001563906700e+00
5.220833000000e+00,1.060166954990e+00,9.625207185700e-01,1.006094455700e+00,1.001911282500e+00
5.225000000000e+00,1.060150742530e+00,9.627224206900e-01,1.005583286300e+00,1.002252936400e+00
5.229167000000e+00,1.060147881510e+00,9.629958868000e-01,1.005049824700e+00,1.002585887900e+00
5.233333000000e+00,1.060163617130e+00,9.633406400700e-01,1.004496812800e+00,1.002907156900e+00
5.237500000000e+00,1.060202479360e+00,9.637555480000e-01,1.003926277200e+00,1.003214240100e+00
5.241667000000e+00,1.060267925260e+00,9.642384052300e-01,1.003341198000e+00,1.003504395500e+00
5.245833000000e+00,1.060362696650e+00,9.647857546800e-01,1.002744317100e+00,1.003774881400e+00
5.250000000000e+00,1.060488700870e+00,9.653938412700e-01,1.002138018600e+00,1.004023432700e+00
5.254167000000e+00,1.060646772380e+00,9.660576582000e-01,1.001525163700e+00,1.004247546200e+00
5.258333000000e+00,1.060836553570e+00,9.667713642100e-01,1.000908732400e+00,1.004445076000e+00
5.262500000000e+00,1.061057090760e+00,9.675289988500e-01,1.000291109100e+00,1.004613995600e+00
5.266667000000e+00,1.061306118970e+00,9.683235287700e-01,9.996750355000e-01,1.004752516700e+00
5.270833000000e+00,1.061580657960e+00,9.691474437700e-01,9.990635514000e-01,1.004858970600e+00
5.275000000000e+00,1.061876773830e+00,9.699934124900e-01,9.984589815000e-01,1.004931807500e+00
5.279167000000e+00,1.062190055850e+00,9.708533287000e-01,9.978640676000e-01,1.004970073700e+00
5.283333000000e+00,1.062514901160e+00,9.717190861700e-01,9.972815514000e-01,1.004972577100e+00
5.287500000000e+00,1.062845826150e+00,9.725829362900e-01,9.967136979000e-01,1.004938721700e+00
5.291667000000e+00,1.063176274300e+00,9.734367132200e-01,9.961630106000e-01,1.004868149800e+00
5.295833000000e+00,1.063499689100e+00,9.742726087600e-01,9.956319928000e-01,1.004760503800e+00
5.300000000000e+00,1.063809394840e+00,9.750834107400e-01,9.951227307000e-01,1.004615902900e+00
5.304167000000e+00,1.064098358150e+00,9.758619666100e-01,9.946373701000e-01,1.004434824000e+00
5.308333000000e+00,1.064359903340e+00,9.766013622300e-01,9.941781759000e-01,1.004217863100e+00
5.312500000000e+00,1.064587593080e+00,9.772958755500e-01,9.937466979000e-01,1.003965854600e+00
5.316667000000e+00,1.064775109290e+00,9.779396057100e-01,9.933449626000e-01,1.003680110000e+00
5.320833000000e+00,1.064916491510e+00,9.785274267200e-01,9.929745793000e-01,1.003362178800e+00
5.325000000000e+00,1.065006852150e+00,9.790551662400e-01,9.926368594000e-01,1.003013491600e+00
5.329167000000e+00,1.065041303630e+00,9.795187711700e-01,9.923332334000e-01,1.002636194200e+00
5.333333000000e+00,1.065016031270e+00,9.799148440400e-01,9.920648932000e-01,1.002232551600e+00
5.337500000000e+00,1.064928054810e+00,9.802408814400e-01,9.918326139000e-01,1.001804828600e+00
5.341667000000e+00,1.064775109290e+00,9.804945588100e-01,9.916372895000e-01,1.001355648000e+00
5.345833000000e+00,1.064555764200e+00,9.806740880000e-01,9.914795160000e-01,1.000888109200e+00
5.350000000000e+00,1.064269423480e+00,9.807783961300e-01,9.913596511000e-01,1.000404834700e+00
5.354167000000e+00,1.063916563990e+00,9.808065891300e-01,9.912779927000e-01,9.999090433000e-01
5.358333000000e+00,1.063498497010e+00,9.807582497600e-01,9.912345409000e-01,9.994042516000e-01
5.362500000000e+00,1.063017249110e+00,9.806331396100e-01,9.912291765000e-01,9.988934994000e-01
5.366667000000e+00,1.062475681300e+00,9.804316163100e-01,9.912615418000e-01,9.983803630000e-01
5.370833000000e+00,1.061877727510e+00,9.801540374800e-01,9.913311005000e-01,9.978684783000e-01
5.375000000000e+00,1.061227202420e+00,9.798009991600e-01,9.914373159000e-01,9.973611236000e-01
5.379167000000e+00,1.060529470440e+00,9.793735146500e-01,9.915792346000e-01,9.968619943000e-01
5.383333000000e+00,1.059790134430e+00,9.788727760300e-01,9.917558432000e-01,9.963746667000e-01
5.387500000000e+00,1.059014558790e+00,9.782997965800e-01,9.919661283000e-01,9.959023595000e-01
5.391667000000e+00,1.058209538460e+00,9.776563048400e-01,9.922087193000e-01,9.954487085000e-01
5.395833000000e+00,1.057381749150e+00,9.769442081500e-01,9.924820662000e-01,9.950169921000e-01
5.400000000000e+00,1.056537508960e+00,9.761651754400e-01,9.927848577000e-01,9.946102500000e-01
5.404167000000e+00,1.055683970450e+00,9.753217101100e-01,9.931153655000e-01,9.942317009000e-01
5.408333000000e+00,1.054828286170e+00,9.744166731800e-01,9.934717417000e-01,9.938841462000e-01
5.412500000000e+00,1.053976893420e+00,9.734526872600e-01,9.938522577000e-01,9.935702085000e-01
5.416667000000e+00,1.053136825560e+00,9.724333882300e-01,9.942549467000e-01,9.932924509000e-01
5.420833000000e+00,1.052314639090e+00,9.713629484200e-01,9.946777821000e-01,9.930531979000e-01
5.425000000000e+00,1.051516532900e+00,9.702453613300e-01,9.951188564000e-01,9.928542972000e-01
5.429167000000e+00,1.050748467450e+00,9.690856933600e-01,9.955760837000e-01,9.926975965000e-01
5.433333000000e+00,1.050016522410e+00,9.678899049800e-01,9.960471392000e-01,9.925846457000e-01
5.437500000000e+00,1.049325585370e+00,9.666634202000e-01,9.965301156000e-01,9.925164580000e-01
5.441667000000e+00,1.048680543900e+00,9.654133319900e-01,9.970228076000e-01,9.924941063000e-01
5.445833000000e+00,1.048086166380e+00,9.641471505200e-01,9.975229502000e-01,9.925181866000e-01
5.450000000000e+00,1.047546029090e+00,9.628721475600e-01,9.980285764000e-01,9.925888777000e-01
5.454167000000e+00,1.047063827510e+00,9.615970253900e-01,9.985374808000e-01,9.927063584000e-01
5.458333000000e+00,1.046642541890e+00,9.603309035300e-01,9.990474582000e-01,9.928701520000e-01
5.462500000000e+00,1.046284675600e+00,9.590824842500e-01,9.995566607000e-01,9.930798411000e-01
5.466667000000e+00,1.045992016790e+00,9.578616023100e-01,1.000062942500e+00,9.933344126000e-01
5.470833000000e+00,1.045766234400e+00,9.566783905000e-01,1.000564217600e+00,9.936325550000e-01
5.475000000000e+00,1.045608162880e+00,9.555422067600e-01,1.001058697700e+00,9.939730763000e-01
5.479167000000e+00,1.045518398280e+00,9.544633030900e-01,1.001544475600e+00,9.943540096000e-01
5.483333000000e+00,1.045496821400e+00,9.534517526600e-01,1.002019643800e+00,9.947733283000e-01
5.487500000000e+00,1.045542836190e+00,9.525166750000e-01,1.002482652700e+00,9.952289462000e-01
5.491667000000e+00,1.045655608180e+00,9.516674876200e-01,1.002931714100e+00,9.957182407000e-01
5.495833000000e+00,1.045833468440e+00,9.509131908400e-01,1.003365159000e+00,9.962383509000e-01
5.500000000000e+00,1.046074748040e+00,9.502614140500e-01,1.003781676300e+00,9.967867136000e-01
5.504167000000e+00,1.046377182010e+00,9.497196078300e-01,1.004179716100e+00,9.973599911000e-01
5.508333000000e+00,1.046737790110e+00,9.492943882900e-01,1.004557967200e+00,9.979548454000e-01
5.512500000000e+00,1.047153711320e+00,9.489908218400e-01,1.004915237400e+00,9.985680580000e-01
5.516667000000e+00,1.047621488570e+00,9.488134980200e-01,1.005250453900e+00,9.991959929000e-01
5.520833000000e+00,1.048137307170e+00,9.487653970700e-01,1.005562305500e+00,9.998347759000e-01
5.525000000000e+00,1.048697352410e+00,9.488484859500e-01,1.005850076700e+00,1.000481009500e+00
5.529167000000e+00,1.049297332760e+00,9.490634203000e-01,1.006113052400e+00,1.001130580900e+00
5.533333000000e+00,1.049932599070e+00,9.494092464400e-01,1.006350159600e+00,1.001779675500e+00
5.537500000000e+00,1.050598740580e+00,9.498842358600e-01,1.006561040900e+00,1.002424478500e+00
5.541667000000e+00,1.051290988920e+00,9.504848718600e-01,1.006744980800e+00,1.003061056100e+00
5.545833000000e+00,1.052004337310e+00,9.512062668800e-01,1.006901741000e+00,1.003685116800e+00
5.550000000000e+00,1.052734255790e+00,9.520429372800e-01,1.007030963900e+00,1.004293322600e+00
5.554167000000e+00,1.053475737570e+00,9.529876112900e-01,1.007132411000e+00,1.004881501200e+00
5.558333000000e+00,1.054223656650e+00,9.540319442700e-01,1.007205963100e+00,1.005445957200e+00
5.562500000000e+00,1.054973959920e+00,9.551672339400e-01,1.007251739500e+00,1.005983233500e+00
5.566667000000e+00,1.055721640590e+00,9.563833475100e-01,1.007269859300e+00,1.006489515300e+00
5.570833000000e+00,1.056462407110e+00,9.576693773300e-01,1.007260441800e+00,1.006961584100e+00
5.575000000000e+00,1.057192206380e+00,9.590147733700e-01,1.007223844500e+00,1.007396340400e+00
5.579167000000e+00,1.057906985280e+00,9.604076147100e-01,1.007160544400e+00,1.007790565500e+00
5.583333000000e+00,1.058603286740e+00,9.618358612100e-01,1.007071018200e+00,1.008141636800e+00
5.587500000000e+00,1.059277772900e+00,9.632883667900e-01,1.006955862000e+00,1.008447051000e+00
5.591667000000e+00,1.059927701950e+00,9.647531509400e-01,1.006815910300e+00,1.008704423900e+00
5.595833000000e+00,1.060550212860e+00,9.662184119200e-01,1.006651759100e+00,1.008911728900e+00
5.600000000000e+00,1.061143517490e+00,9.676739573500e-01,1.006464242900e+00,1.009067535400e+00
5.604167000000e+00,1.061705827710e+00,9.691090583800e-01,1.006254434600e+00,1.009170293800e+00
5.608333000000e+00,1.062235593800e+00,9.705137610400e-01,1.006023287800e+00,1.009218931200e+00
5.612500000000e+00,1.062732219700e+00,9.718798399000e-01,1.005771875400e+00,1.009212851500e+00
5.616667000000e+00,1.063194990160e+00,9.731991291000e-01,1.005501151100e+00,1.009151816400e+00
5.620833000000e+00,1.063623905180e+00,9.744642376900e-01,1.005212545400e+00,1.009035706500e+00
5.625000000000e+00,1.064019322400e+00,9.756699800500e-01,1.004906892800e+00,1.008864879600e+00
5.629167000000e+00,1.064381599430e+00,9.768109917600e-01,1.004585743000e+00,1.008640170100e+00
5.633333000000e+00,1.064711809160e+00,9.778831601100e-01,1.004250288000e+00,1.008362770100e+00
5.637500000000e+00,1.065011024480e+00,9.788840413100e-01,1.003901839300e+00,1.008033990900e+00
5.641667000000e+00,1.065280675890e+00,9.798114299800e-01,1.003541588800e+00,1.007655620600e+00
5.645833000000e+00,1.065522074700e+00,9.806638360000e-01,1.003171205500e+00,1.007229924200e+00
5.650000000000e+00,1.065737009050e+00,9.814413189900e-01,1.002791643100e+00,1.006759166700e+00
5.654167000000e+00,1.065927028660e+00,9.821438789400e-01,1.002404451400e+00,1.006246328400e+00
5.658333000000e+00,1.066093921660e+00,9.827720522900e-01,1.002011060700e+00,1.005694270100e+00
5.662500000000e+00,1.066238999370e+00,9.833268523200e-01,1.001612663300e+00,1.005106329900e+00
5.666667000000e+00,1.066364049910e+00,9.838102459900e-01,1.001210689500e+00,1.004485964800e+00
5.670833000000e+00,1.066470146180e+00,9.842233061800e-01,1.000806689300e+00,1.003837108600e+00
5.675000000000e+00,1.066558361050e+00,9.845676422100e-01,1.000401616100e+00,1.003163337700e+00
5.679167000000e+00,1.066629529000e+00,9.848446846000e-01,9.999970794000e-01,1.002468943600e+00
5.683333000000e+00,1.066684126850e+00,9.850553870200e-01,9.995943904000e-01,1.001758337000e+00
5.687500000000e+00,1.066722273830e+00,9.852007627500e-01,9.991946816000e-01,1.001035571100e+00
5.691667000000e+00,1.066743969920e+00,9.852812886200e-01,9.987992644000e-01,1.000305056600e+00
5.695833000000e+00,1.066748619080e+00,9.852970242500e-01,9.984095693000e-01,9.995715022000e-01
5.700000000000e+00,1.066735506060e+00,9.852476120000e-01,9.980264902000e-01,9.988390803000e-01
5.704167000000e+00,1.066703319550e+00,9.851322174100e-01,9.976514578000e-01,9.981124401000e-01
5.708333000000e+00,1.066650748250e+00,9.849497079800e-01,9.972855449000e-01,9.973962307000e-01
5.712500000000e+00,1.066575884820e+00,9.846984148000e-01,9.969298840000e-01,9.966945052000e-01
5.716667000000e+00,1.066476941110e+00,9.843764305100e-01,9.965855479000e-01,9.960117340000e-01
5.720833000000e+00,1.066351771350e+00,9.839817285500e-01,9.962536693000e-01,9.953523278000e-01
5.725000000000e+00,1.066197991370e+00,9.835119843500e-01,9.959351420000e-01,9.947199225000e-01
5.729167000000e+00,1.066013455390e+00,9.829650521300e-01,9.956310391000e-01,9.941186905000e-01
5.733333000000e+00,1.065795779230e+00,9.823389649400e-01,9.953423142000e-01,9.935523868000e-01
5.737500000000e+00,1.065542697910e+00,9.816316366200e-01,9.950698018000e-01,9.930242300000e-01
5.741667000000e+00,1.065252184870e+00,9.808418750800e-01,9.948143363000e-01,9.925376177000e-01
5.745833000000e+00,1.064922451970e+00,9.799690842600e-01,9.945768118000e-01,9.920955896000e-01
5.750000000000e+00,1.064551711080e+00,9.790127277400e-01,9.943578839000e-01,9.917005897000e-01
5.754167000000e+00,1.064138889310e+00,9.779736399700e-01,9.941583276000e-01,9.913551807000e-01
5.758333000000e+00,1.063683152200e+00,9.768538475000e-01,9.939787984000e-01,9.910614491000e-01
5.762500000000e+00,1.063184142110e+00,9.756554365200e-01,9.938197732000e-01,9.908208847000e-01
5.766667000000e+00,1.062641978260e+00,9.743823409100e-01,9.936819077000e-01,9.906350374000e-01
5.770833000000e+00,1.062057495120e+00,9.730399847000e-01,9.935656786000e-01,9.905048609000e-01
5.775000000000e+00,1.061431884770e+00,9.716336131100e-01,9.934715033000e-01,9.904308915000e-01
5.779167000000e+00,1.060767054560e+00,9.701709747300e-01,9.933996201000e-01,9.904135466000e-01
5.783333000000e+00,1.060065627100e+00,9.686606526400e-01,9.933504462000e-01,9.904525876000e-01
5.787500000000e+00,1.059330344200e+00,9.671115875200e-01,9.933241606000e-01,9.905477166000e-01
5.791667000000e+00,1.058565020560e+00,9.655345082300e-01,9.933209419000e-01,9.906979799000e-01
5.795833000000e+00,1.057774186130e+00,9.639411568600e-01,9.933409095000e-01,9.909021854000e-01
5.800000000000e+00,1.056961894040e+00,9.623429179200e-01,9.933840036000e-01,9.911590219000e-01
5.804167000000e+00,1.056133627890e+00,9.607529044200e-01,9.934502244000e-01,9.914665222000e-01
5.808333000000e+00,1.055295109750e+00,9.591846466100e-01,9.935393929000e-01,9.918225408000e-01
5.812500000000e+00,1.054451823230e+00,9.576508998900e-01,9.936513901000e-01,9.922248125000e-01
5.816667000000e+00,1.053609967230e+00,9.561653137200e-01,9.937859774000e-01,9.926705956000e-01
5.820833000000e+00,1.052776217460e+00,9.547418952000e-01,9.939426780000e-01,9.931567907000e-01
5.825000000000e+00,1.051956653590e+00,9.533928632700e-01,9.941212535000e-01,9.936806560000e-01
5.829167000000e+00,1.051157832150e+00,9.521312117600e-01,9.943211079000e-01,9.942386150000e-01
5.833333000000e+00,1.050386428830e+00,9.509689807900e-01,9.945417047000e-01,9.948270917000e-01
5.837500000000e+00,1.049648404120e+00,9.499166607900e-01,9.947825670000e-01,9.954426885000e-01
5.841667000000e+00,1.048949956890e+00,9.489845037500e-01,9.950428605000e-01,9.960815310000e-01
5.845833000000e+00,1.048297166820e+00,9.481814503700e-01,9.953218699000e-01,9.967395663000e-01
5.850000000000e+00,1.047695159910e+00,9.475147128100e-01,9.956188202000e-01,9.974130988000e-01
5.854167000000e+00,1.047149062160e+00,9.469905495600e-01,9.959328771000e-01,9.980980158000e-01
5.858333000000e+00,1.046663880350e+00,9.466137290000e-01,9.962629676000e-01,9.987900853000e-01
5.862500000000e+00,1.046243190770e+00,9.463871121400e-01,9.966081977000e-01,9.994854927000e-01
5.866667000000e+00,1.045890808110e+00,9.463123083100e-01,9.969675541000e-01,1.000180125200e+00
5.870833000000e+00,1.045609712600e+00,9.463892579100e-01,9.973397255000e-01,1.000869751000e+00
5.875000000000e+00,1.045401930810e+00,9.466164112100e-01,9.977238178000e-01,1.001550555200e+00
5.879167000000e+00,1.045269250870e+00,9.469904899600e-01,9.981185198000e-01,1.002218723300e+00
5.883333000000e+00,1.045212626460e+00,9.475067853900e-01,9.985224009000e-01,1.002870082900e+00
5.887500000000e+00,1.045232295990e+00,9.481594562500e-01,9.989344478000e-01,1.003501176800e+00
5.891667000000e+00,1.045328140260e+00,9.489411711700e-01,9.993531108000e-01,1.004108309700e+00
5.895833000000e+00,1.045498847960e+00,9.498431086500e-01,9.997769594000e-01,1.004687905300e+00
5.900000000000e+00,1.045742988590e+00,9.508562684100e-01,1.000204801600e+00,1.005236864100e+00
5.904167000000e+00,1.046058297160e+00,9.519699811900e-01,1.000635027900e+00,1.005752086600e+00
5.908333000000e+00,1.046441793440e+00,9.531728029300e-01,1.001065969500e+00,1.006230354300e+00
5.912500000000e+00,1.046890258790e+00,9.544536471400e-01,1.001496315000e+00,1.006669282900e+00
5.916667000000e+00,1.047399878500e+00,9.558000564600e-01,1.001924634000e+00,1.007066369100e+00
5.920833000000e+00,1.047966241840e+00,9.571993947000e-01,1.002348899800e+00,1.007419347800e+00
5.925000000000e+00,1.048584818840e+00,9.586399793600e-01,1.002768039700e+00,1.007726311700e+00
5.929167000000e+00,1.049250483510e+00,9.601091146500e-01,1.003180265400e+00,1.007985591900e+00
5.933333000000e+00,1.049957752230e+00,9.615945220000e-01,1.003583669700e+00,1.008195877100e+00
5.937500000000e+00,1.050701379780e+00,9.630851745600e-01,1.003977179500e+00,1.008356213600e+00
5.941667000000e+00,1.051475644110e+00,9.645696878400e-01,1.004358887700e+00,1.008465766900e+00
5.945833000000e+00,1.052274227140e+00,9.660372138000e-01,1.004727125200e+00,1.008524179500e+00
5.950000000000e+00,1.053091764450e+00,9.674787521400e-01,1.005080580700e+00,1.008531332000e+00
5.954167000000e+00,1.053922176360e+00,9.688848853100e-01,1.005417585400e+00,1.008487582200e+00
5.958333000000e+00,1.054759144780e+00,9.702472686800e-01,1.005736470200e+00,1.008393526100e+00
5.962500000000e+00,1.055597424510e+00,9.715593457200e-01,1.006036162400e+00,1.008249998100e+00
5.966667000000e+00,1.056430935860e+00,9.728143811200e-01,1.006314873700e+00,1.008058190300e+00
5.970833000000e+00,1.057254076000e+00,9.740067124400e-01,1.006571292900e+00,1.007819771800e+00
5.975000000000e+00,1.058061957360e+00,9.751322865500e-01,1.006804347000e+00,1.007536530500e+00
5.979167000000e+00,1.058849096300e+00,9.761870503400e-01,1.007012486500e+00,1.007210612300e+00
5.983333000000e+00,1.059610486030e+00,9.771678447700e-01,1.007194757500e+00,1.006844401400e+00
5.987500000000e+00,1.060342073440e+00,9.780727624900e-01,1.007350206400e+00,1.006440401100e+00
5.991667000000e+00,1.061039566990e+00,9.788999557500e-01,1.007477521900e+00,1.006001710900e+00
5.995833000000e+00,1.061698794360e+00,9.796480536500e-01,1.007576108000e+00,1.005531311000e+00
6.000000000000e+00,1.062316894530e+00,9.803168773700e-01,1.007645249400e+00,1.005032420200e+00
6.004167000000e+00,1.062890410420e+00,9.809059500700e-01,1.007684111600e+00,1.004508614500e+00
6.008333000000e+00,1.063416838650e+00,9.814152121500e-01,1.007692217800e+00,1.003963351200e+00
6.012500000000e+00,1.063894152640e+00,9.818452596700e-01,1.007669210400e+00,1.003400325800e+00
6.016667000000e+00,1.064320564270e+00,9.821962118100e-01,1.007614731800e+00,1.002823352800e+00
6.020833000000e+00,1.064694881440e+00,9.824692010900e-01,1.007528901100e+00,1.002236247100e+00
6.025000000000e+00,1.065016627310e+00,9.826648831400e-01,1.007411479900e+00,1.001642823200e+00
6.029167000000e+00,1.065285205840e+00,9.827840328200e-01,1.007262706800e+00,1.001046896000e+00
6.033333000000e+00,1.065500855450e+00,9.828275442100e-01,1.007082939100e+00,1.000452637700e+00
6.037500000000e+00,1.065664529800e+00,9.827964305900e-01,1.006872415500e+00,9.998633862000e-01
6.041667000000e+00,1.065777301790e+00,9.826915860200e-01,1.006631970400e+00,9.992831349000e-01
6.045833000000e+00,1.065840721130e+00,9.825143218000e-01,1.006362080600e+00,9.987156391000e-01
6.050000000000e+00,1.065856814380e+00,9.822656512300e-01,1.006063818900e+00,9.981641769000e-01
6.054167000000e+00,1.065828084950e+00,9.819470048000e-01,1.005737900700e+00,9.976321459000e-01
