t,accepted_steps,residual_evals,jacobian_evals,error_test_failures,accepted_steps_faults,residual_evals_faults,jacobian_evals_faults,error_test_failures_faults
1.15,0.355257980227,0.408304165818,0.662295586338,0.588264688265,37,37,37,37
1.15,0.355257980227,0.408304165818,0.662295586338,0.588264688265,37,37,37,37
1.16,0.467833194893,0.529228012366,0.8380175844,0.847459247459,37,37,37,37
1.17,0.488974005754,0.551576985015,0.862603420601,0.881761406761,37,37,37,37
1.18,0.505067099866,0.566376539699,0.869156057067,0.890691765692,37,37,37,37
1.19,0.514984284337,0.576186579177,0.870993147614,0.892693767694,37,37,37,37
1.2,0.524229937066,0.583371449882,0.872385104888,0.893694768695,37,37,37,37
1.21,0.532051312092,0.589918702416,0.874766432141,0.895625270625,37,37,37,37
1.22,0.539032848869,0.596543865354,0.876041295865,0.898556773557,37,37,37,37
1.23,0.546302192802,0.603965135446,0.876893016072,0.898556773557,37,37,37,37
1.24,0.552743974564,0.609099860945,0.878244617743,0.898556773557,37,37,37,37
1.25,0.559683364542,0.615672829263,0.883126990493,0.898556773557,37,37,37,37
1.26,0.56582741928,0.6206859512,0.887435939876,0.898556773557,37,37,37,37
1.27,0.57074504829,0.625188079402,0.889184997826,0.898556773557,37,37,37,37
1.28,0.575005499672,0.629011538541,0.89076533935,0.898556773557,37,37,37,37
1.29,0.579028491354,0.631942038152,0.891484545951,0.898556773557,37,37,37,37
1.3,0.583068487758,0.634875581897,0.892245576992,0.898556773557,37,37,37,37
1.31,0.586397565416,0.637390136771,0.892674577421,0.898556773557,37,37,37,37
1.32,0.590068633943,0.640361716097,0.893532794509,0.898556773557,37,37,37,37
1.33,0.593369689252,0.6436487933,0.893532794509,0.898556773557,37,37,37,37
1.34,0.596491397681,0.646994160932,0.898317390313,0.914602364602,37,37,37,37
1.35,0.599127978448,0.649424924357,0.899433207003,0.917980742981,37,37,37,37
1.36,0.601750200912,0.651427287628,0.899433207003,0.917980742981,37,37,37,37
1.37,0.604671303749,0.653710008567,0.899830663283,0.917980742981,37,37,37,37
1.38,0.607161277921,0.656255800499,0.901604562251,0.917980742981,37,37,37,37
1.39,0.609668259829,0.658414904032,0.90203356268,0.917980742981,37,37,37,37
1.4,0.612450859002,0.660896449944,0.90243101896,0.917980742981,37,37,37,37
1.41,0.614934169359,0.663265597892,0.903262619792,0.917980742981,37,37,37,37
1.42,0.617354963467,0.665539118342,0.905058527802,0.917980742981,37,37,37,37
1.43,0.619884291925,0.667735655713,0.908558497512,0.917980742981,37,37,37,37
1.44,0.62169022821,0.669278377335,0.909049898003,0.917980742981,37,37,37,37
1.45,0.623836117797,0.671103535289,0.91114743696,0.917980742981,37,37,37,37
1.46,0.625868679248,0.673131177893,0.914371979034,0.917980742981,37,37,37,37
1.47,0.627177086522,0.67446206087,0.91611737342,0.917980742981,37,37,37,37
1.48,0.628986059623,0.676079686893,0.916533173836,0.917980742981,37,37,37,37
1.49,0.630987983353,0.677900460994,0.917327240204,0.917980742981,37,37,37,37
1.5,0.63190786309,0.678579645793,0.917327240204,0.917980742981,37,37,37,37
1.51,0.63398427708,0.6806468722,0.91942268311,0.923686448686,37,37,37,37
1.52,0.635702909697,0.682084351242,0.91942268311,0.923686448686,37,37,37,37
1.53,0.636870758133,0.683112614751,0.91942268311,0.923686448686,37,37,37,37
1.54,0.639150107699,0.685103590817,0.91942268311,0.923686448686,37,37,37,37
1.55,0.640275173784,0.686134206455,0.919858602901,0.923686448686,37,37,37,37
1.56,0.641945458143,0.687305771422,0.92025605918,0.923686448686,37,37,37,37
1.57,0.643468127173,0.688334399736,0.92025605918,0.923686448686,37,37,37,37
1.58,0.644796407587,0.68933339743,0.920574024204,0.923686448686,37,37,37,37
1.59,0.646194306689,0.690419289535,0.921009943995,0.923686448686,37,37,37,37
1.6,0.647883111795,0.691771117958,0.921009943995,0.923686448686,37,37,37,37
1.61,0.648694840788,0.692606983086,0.921009943995,0.923686448686,37,37,37,37
1.62,0.650456551733,0.694255071089,0.921855364195,0.923686448686,37,37,37,37
1.63,0.651519804817,0.695142273157,0.921855364195,0.923686448686,37,37,37,37
1.64,0.652891810506,0.696370714672,0.921855364195,0.923686448686,37,37,37,37
1.65,0.65402980804,0.697465534521,0.921855364195,0.923686448686,37,37,37,37
1.66,0.655287077893,0.698483155112,0.921855364195,0.923686448686,37,37,37,37
1.67,0.656538552584,0.699602398438,0.921855364195,0.923686448686,37,37,37,37
1.68,0.658024072087,0.70064965945,0.921855364195,0.923686448686,37,37,37,37
1.69,0.659046000718,0.70145403649,0.921855364195,0.923686448686,37,37,37,37
1.7,0.660403549708,0.702487086815,0.921855364195,0.923686448686,37,37,37,37
1.71,0.661616128229,0.703475008046,0.921855364195,0.923686448686,37,37,37,37
1.72,0.662712941217,0.704640806285,0.921855364195,0.925187950188,37,37,37,37
1.73,0.664235439655,0.706006416425,0.921855364195,0.925187950188,37,37,37,37
1.74,0.665206225373,0.706774429155,0.921855364195,0.925187950188,37,37,37,37
1.75,0.666811311094,0.707972965206,0.921855364195,0.925187950188,37,37,37,37
1.76,0.667651982725,0.708541318073,0.921855364195,0.925187950188,37,37,37,37
1.77,0.669131262912,0.709764507912,0.921855364195,0.925187950188,37,37,37,37
1.78,0.670486828336,0.71101690569,0.921855364195,0.925187950188,37,37,37,37
1.79,0.671475109976,0.711783822086,0.921855364195,0.925187950188,37,37,37,37
1.8,0.672458312515,0.712552609152,0.921855364195,0.925187950188,37,37,37,37
1.81,0.674166301914,0.713892654438,0.922291283986,0.925187950188,37,37,37,37
1.82,0.675308229031,0.71470140462,0.922291283986,0.925187950188,37,37,37,37
1.83,0.676560865694,0.715888588226,0.922291283986,0.925187950188,37,37,37,37
1.84,0.677491931523,0.716756347848,0.922291283986,0.925187950188,37,37,37,37
1.85,0.679067960054,0.718216092508,0.922688740266,0.925187950188,37,37,37,37
1.86,0.68040386082,0.719288852036,0.922688740266,0.925187950188,37,37,37,37
1.87,0.68114549647,0.719913114279,0.922688740266,0.925187950188,37,37,37,37
1.88,0.68256308871,0.721152644878,0.922688740266,0.925187950188,37,37,37,37
1.89,0.683822091479,0.722237960448,0.922688740266,0.925187950188,37,37,37,37
1.9,0.684892188741,0.72337193564,0.923098240675,0.925187950188,37,37,37,37
1.91,0.686408514288,0.724861278099,0.923098240675,0.925187950188,37,37,37,37
1.92,0.687316578799,0.725764269821,0.923098240675,0.925187950188,37,37,37,37
1.93,0.688560507161,0.726892004085,0.923098240675,0.925187950188,37,37,37,37
1.94,0.689839687063,0.727994359992,0.923098240675,0.925187950188,37,37,37,37
1.95,0.691233007212,0.729112627774,0.923098240675,0.925187950188,37,37,37,37
1.96,0.692142567326,0.72999542531,0.923098240675,0.925187950188,37,37,37,37
1.97,0.693740047128,0.731770175489,0.923098240675,0.928190953191,37,37,37,37
1.98,0.694819013714,0.732611661048,0.923098240675,0.928190953191,37,37,37,37
1.99,0.696057858118,0.733678918469,0.923098240675,0.928190953191,37,37,37,37
2,0.697414576904,0.73499124708,0.923098240675,0.928190953191,37,37,37,37
2.01,0.698752735481,0.736470721665,0.923098240675,0.928190953191,37,37,37,37
2.02,0.699736650475,0.73724887011,0.923541306692,0.928190953191,37,37,37,37
2.03,0.701351637043,0.738798322284,0.923541306692,0.928190953191,37,37,37,37
2.04,0.702321569896,0.739458349811,0.923541306692,0.928190953191,37,37,37,37
2.05,0.703493389091,0.740408225455,0.923541306692,0.928190953191,37,37,37,37
2.06,0.705149943319,0.741742442573,0.923541306692,0.928190953191,37,37,37,37
2.07,0.706246662638,0.742700165534,0.923541306692,0.928190953191,37,37,37,37
2.08,0.707080487159,0.743314099167,0.923541306692,0.928190953191,37,37,37,37
2.09,0.708658713454,0.74460187076,0.923541306692,0.928190953191,37,37,37,37
2.1,0.709762072989,0.745778440835,0.925135713804,0.930443205443,37,37,37,37
2.11,0.711008860988,0.747017554037,0.925135713804,0.930443205443,37,37,37,37
2.12,0.7119047384,0.747783687347,0.925135713804,0.930443205443,37,37,37,37
2.13,0.713527127864,0.749166412001,0.92557877982,0.930443205443,37,37,37,37
2.14,0.714585545968,0.750052316604,0.92557877982,0.930443205443,37,37,37,37
2.15,0.715583495222,0.751023807878,0.92557877982,0.930443205443,37,37,37,37
2.16,0.717270392026,0.752383526985,0.92557877982,0.930443205443,37,37,37,37
2.17,0.717886646795,0.752799432055,0.92557877982,0.930443205443,37,37,37,37
2.18,0.71918395664,0.75391646669,0.92557877982,0.932522207522,37,37,37,37
2.19,0.720436959371,0.754754481807,0.92557877982,0.932522207522,37,37,37,37
2.2,0.721236289035,0.755415691773,0.92557877982,0.932522207522,37,37,37,37
2.21,0.722693572815,0.756629942794,0.92557877982,0.932522207522,37,37,37,37
2.22,0.723745390285,0.757536795403,0.92557877982,0.932522207522,37,37,37,37
2.23,0.724922520969,0.758573271051,0.926029230271,0.932522207522,37,37,37,37
2.24,0.725950880873,0.759261956706,0.926029230271,0.932522207522,37,37,37,37
2.25,0.727097925969,0.760216330803,0.926487315475,0.932522207522,37,37,37,37
2.26,0.728460597247,0.761487587656,0.926487315475,0.932522207522,37,37,37,37
2.27,0.729285734899,0.762322289798,0.926487315475,0.932522207522,37,37,37,37
2.28,0.730442112794,0.763274787161,0.926487315475,0.932522207522,37,37,37,37
2.29,0.731629618751,0.764179391786,0.926487315475,0.932522207522,37,37,37,37
2.3,0.732612447083,0.765117245463,0.926930381491,0.932522207522,37,37,37,37
2.31,0.733782561722,0.766027578073,0.926930381491,0.932522207522,37,37,37,37
2.32,0.734795177089,0.76704206081,0.928275350524,0.932522207522,37,37,37,37
2.33,0.735929042965,0.767963183724,0.928275350524,0.932522207522,37,37,37,37
2.34,0.736955882803,0.768779632861,0.928704350953,0.932522207522,37,37,37,37
2.35,0.737622877459,0.769225241265,0.928704350953,0.932522207522,37,37,37,37
2.36,0.738883075869,0.770254207856,0.928704350953,0.932522207522,37,37,37,37
2.37,0.740308504623,0.771485903812,0.928704350953,0.932522207522,37,37,37,37
2.38,0.740722247268,0.771878316372,0.928704350953,0.932522207522,37,37,37,37
2.39,0.742218035228,0.773040605376,0.929026101274,0.932522207522,37,37,37,37
2.4,0.743228267733,0.77382701102,0.929026101274,0.932522207522,37,37,37,37
2.41,0.743742442034,0.774172410581,0.929026101274,0.932522207522,37,37,37,37
2.42,0.745268860284,0.775407938685,0.929026101274,0.932522207522,37,37,37,37
2.43,0.746255007521,0.776137385987,0.929026101274,0.932522207522,37,37,37,37
2.44,0.747099922318,0.776814604775,0.929026101274,0.932522207522,37,37,37,37
2.45,0.748267662714,0.777814957159,0.929347851596,0.932522207522,37,37,37,37
2.46,0.74919062459,0.778552496947,0.929347851596,0.932522207522,37,37,37,37
2.47,0.750012885782,0.77944417053,0.929783771387,0.932522207522,37,37,37,37
2.48,0.750771403497,0.779953898147,0.929783771387,0.932522207522,37,37,37,37
2.49,0.751584049282,0.780599461939,0.929783771387,0.932522207522,37,37,37,37
2.5,0.752642535825,0.781727073088,0.931633280995,0.932522207522,37,37,37,37
2.51,0.753612230452,0.782652612896,0.932069200786,0.932522207522,37,37,37,37
2.52,0.754710772456,0.783456679115,0.932069200786,0.932522207522,37,37,37,37
2.53,0.755475842506,0.784140326077,0.932069200786,0.932522207522,37,37,37,37
2.54,0.755964076603,0.78457876149,0.932069200786,0.932522207522,37,37,37,37
2.55,0.757084284301,0.785677480771,0.932466657066,0.932522207522,37,37,37,37
2.56,0.75838667296,0.78679246961,0.932466657066,0.932522207522,37,37,37,37
2.57,0.758896898918,0.787366556163,0.932940815435,0.935224910225,37,37,37,37
2.58,0.759640521865,0.787975176077,0.932940815435,0.935224910225,37,37,37,37
2.59,0.760853694747,0.788849842181,0.932940815435,0.935224910225,37,37,37,37
2.6,0.761583323888,0.78938595008,0.932940815435,0.935224910225,37,37,37,37
2.61,0.762403738015,0.790001791911,0.932940815435,0.935224910225,37,37,37,37
2.62,0.763419445458,0.790807060551,0.932940815435,0.935224910225,37,37,37,37
2.63,0.764064506745,0.791239673804,0.932940815435,0.935224910225,37,37,37,37
2.64,0.765418820292,0.792264261743,0.932940815435,0.935224910225,37,37,37,37
2.65,0.766447271157,0.793022305583,0.932940815435,0.935224910225,37,37,37,37
2.66,0.766855199668,0.793359553482,0.932940815435,0.935224910225,37,37,37,37
2.67,0.767612104985,0.794097660303,0.933814701054,0.935224910225,37,37,37,37
2.68,0.768773979277,0.795099650767,0.93423050147,0.935224910225,37,37,37,37
2.69,0.769855729812,0.796038591958,0.93423050147,0.935224910225,37,37,37,37
2.7,0.770528958557,0.796609094361,0.93423050147,0.935224910225,37,37,37,37
2.71,0.771543272736,0.797469064998,0.93510438709,0.935224910225,37,37,37,37
2.72,0.77196613609,0.797928416013,0.93510438709,0.935224910225,37,37,37,37
2.73,0.773188856131,0.798860509091,0.93510438709,0.935224910225,37,37,37,37
2.74,0.774210843928,0.79966560452,0.93510438709,0.935224910225,37,37,37,37
2.75,0.774901600823,0.800187176698,0.93510438709,0.935224910225,37,37,37,37
2.76,0.775476508283,0.800688481178,0.935455387441,0.935224910225,37,37,37,37
2.77,0.77640955788,0.801440612068,0.935455387441,0.935224910225,37,37,37,37
2.78,0.777591613304,0.80257234131,0.935455387441,0.935224910225,37,37,37,37
2.79,0.778321260714,0.803160044851,0.935455387441,0.935224910225,37,37,37,37
2.8,0.778839335698,0.803619377753,0.935455387441,0.935224910225,37,37,37,37
2.81,0.779421399879,0.804018524492,0.935455387441,0.935224910225,37,37,37,37
2.82,0.780589229397,0.80490881283,0.935455387441,0.935224910225,37,37,37,37
2.83,0.781535908363,0.805606377779,0.935455387441,0.935224910225,37,37,37,37
2.84,0.782118318391,0.805997212077,0.935455387441,0.935224910225,37,37,37,37
2.85,0.78261702899,0.806330765642,0.935455387441,0.935224910225,37,37,37,37
2.86,0.783528856772,0.807057169949,0.935877684738,0.935224910225,37,37,37,37
2.87,0.784292982834,0.807571084198,0.935877684738,0.935224910225,37,37,37,37
2.88,0.785394355843,0.808432264864,0.935877684738,0.935224910225,37,37,37,37
2.89,0.785984436043,0.808871945096,0.935877684738,0.935224910225,37,37,37,37
2.9,0.786892759817,0.809662322801,0.935877684738,0.935224910225,37,37,37,37
2.91,0.787548363515,0.810339807262,0.936343667963,0.935224910225,37,37,37,37
2.92,0.788423625783,0.811046774814,0.936809651187,0.935224910225,37,37,37,37
2.93,0.789342401499,0.811723794221,0.936809651187,0.935224910225,37,37,37,37
2.94,0.790009242207,0.812228934382,0.936809651187,0.935224910225,37,37,37,37
2.95,0.790604539143,0.812804860571,0.937267736391,0.935224910225,37,37,37,37
2.96,0.791504850196,0.813522891519,0.937267736391,0.935224910225,37,37,37,37
2.97,0.792432690165,0.814484040529,0.937267736391,0.935224910225,37,37,37,37
2.98,0.793120594182,0.815013278946,0.937267736391,0.935224910225,37,37,37,37
2.99,0.793946477825,0.81562906539,0.937710802408,0.935224910225,37,37,37,37
3,0.794362713078,0.81596328884,0.937710802408,0.935224910225,37,37,37,37
3.01,0.795121889072,0.81659344876,0.937710802408,0.935224910225,37,37,37,37
3.02,0.796382556144,0.817498855046,0.937710802408,0.935224910225,37,37,37,37
3.03,0.79663648579,0.817729306577,0.937710802408,0.935224910225,37,37,37,37
3.04,0.797200935598,0.818167166597,0.937710802408,0.935224910225,37,37,37,37
3.05,0.798137795551,0.81901392619,0.937710802408,0.935224910225,37,37,37,37
3.06,0.798822914957,0.819657600778,0.937710802408,0.935224910225,37,37,37,37
3.07,0.799977667897,0.820785336188,0.938126602824,0.937026712027,37,37,37,37
3.08,0.800399393495,0.821069407856,0.938126602824,0.937026712027,37,37,37,37
3.09,0.800969180195,0.821508114743,0.938126602824,0.937026712027,37,37,37,37
3.1,0.801565905883,0.821908260383,0.938126602824,0.937026712027,37,37,37,37
3.11,0.80241750188,0.822606209563,0.938126602824,0.937026712027,37,37,37,37
3.12,0.803170128554,0.823226770604,0.938126602824,0.937026712027,37,37,37,37
3.13,0.803720834024,0.823698252816,0.938577053274,0.937026712027,37,37,37,37
3.14,0.804490689862,0.824399008869,0.938577053274,0.937026712027,37,37,37,37
3.15,0.805176704223,0.825025539085,0.938577053274,0.937026712027,37,37,37,37
3.16,0.805844795422,0.82564294746,0.938577053274,0.937026712027,37,37,37,37
3.17,0.806506775819,0.826149502724,0.938577053274,0.937026712027,37,37,37,37
3.18,0.807080671245,0.826646670175,0.939020119291,0.937026712027,37,37,37,37
3.19,0.807907313773,0.827361192933,0.939511519782,0.937026712027,37,37,37,37
3.2,0.808430516891,0.827951755135,0.939921020192,0.937026712027,37,37,37,37
3.21,0.809108041828,0.828515136543,0.939921020192,0.937026712027,37,37,37,37
3.22,0.809831687875,0.829220306071,0.939921020192,0.937026712027,37,37,37,37
3.23,0.810599707007,0.829849518525,0.940336820608,0.937026712027,37,37,37,37
3.24,0.811246443238,0.8304608017,0.940734276887,0.939105714106,37,37,37,37
3.25,0.81169184497,0.830878842764,0.940734276887,0.939105714106,37,37,37,37
3.26,0.812104547162,0.831159130148,0.940734276887,0.939105714106,37,37,37,37
3.27,0.812988883009,0.832037489948,0.940734276887,0.939105714106,37,37,37,37
3.28,0.813585623873,0.832614405908,0.940734276887,0.939105714106,37,37,37,37
3.29,0.814268503815,0.833306451074,0.941170196678,0.939105714106,37,37,37,37
3.3,0.814854409088,0.833812879979,0.941170196678,0.939105714106,37,37,37,37
3.31,0.815316466743,0.834127018061,0.941170196678,0.939105714106,37,37,37,37
3.32,0.816070937692,0.834752262728,0.941170196678,0.939105714106,37,37,37,37
3.33,0.816581237938,0.835271782393,0.942029063111,0.939105714106,37,37,37,37
3.34,0.81726044815,0.835902082339,0.94243856352,0.939105714106,37,37,37,37
3.35,0.817693914749,0.836253430676,0.94243856352,0.939105714106,37,37,37,37
3.36,0.818651097374,0.837020358213,0.94243856352,0.939105714106,37,37,37,37
3.37,0.819240527259,0.837478751767,0.94243856352,0.939105714106,37,37,37,37
3.38,0.819844747528,0.837932007927,0.94243856352,0.939105714106,37,37,37,37
3.39,0.820173493528,0.838151127697,0.94243856352,0.939105714106,37,37,37,37
3.4,0.821099008677,0.838991472862,0.94243856352,0.939105714106,37,37,37,37
3.41,0.821898562388,0.839575670184,0.94243856352,0.939105714106,37,37,37,37
3.42,0.822319899811,0.839922716294,0.94243856352,0.939105714106,37,37,37,37
3.43,0.822761932258,0.840277431181,0.94243856352,0.939105714106,37,37,37,37
3.44,0.823340984489,0.840725412415,0.94243856352,0.939105714106,37,37,37,37
3.45,0.824263503201,0.84151485288,0.942756528544,0.939105714106,37,37,37,37
3.46,0.824995635773,0.842127143168,0.942756528544,0.939105714106,37,37,37,37
3.47,0.825488210535,0.842615335729,0.942756528544,0.939105714106,37,37,37,37
3.48,0.825830173073,0.842843313102,0.942756528544,0.939105714106,37,37,37,37
3.49,0.826389896711,0.843216218962,0.942756528544,0.939105714106,37,37,37,37
3.5,0.827254251054,0.844092047158,0.942756528544,0.941184716185,37,37,37,37
3.51,0.827907314972,0.844709776466,0.942756528544,0.941184716185,37,37,37,37
3.52,0.828428185962,0.84523197174,0.942756528544,0.941184716185,37,37,37,37
3.53,0.828923432031,0.845779172963,0.942756528544,0.941184716185,37,37,37,37
