t,SampledSignalSource_SRC1_out,DelaySmooth_DS1_out,Ieeest_PSS1_vss
2.3708333333333460e+00,0.0000000000000000e+00,1.3310864351594216e-14,-4.1953084125621563e-03
2.3750000000000129e+00,0.0000000000000000e+00,1.5187672075263072e-14,-4.1778643111092806e-03
2.3791666666666798e+00,0.0000000000000000e+00,1.6438637171933575e-14,-4.1604927462597450e-03
2.3833333333333466e+00,0.0000000000000000e+00,1.6851160334929282e-14,-4.1431934173404147e-03
2.3875000000000135e+00,0.0000000000000000e+00,1.6188459657291318e-14,-4.1259660249820486e-03
2.3916666666666804e+00,0.0000000000000000e+00,1.4188558113345849e-14,-4.1088102711153568e-03
2.3958333333333472e+00,0.0000000000000000e+00,1.0563271040271598e-14,-4.0917258589670451e-03
2.4000000000000141e+00,0.0000000000000000e+00,4.9971936196673827e-15,-4.0747124930558837e-03
2.4041666666666810e+00,0.0000000000000000e+00,4.1661230457205000e-15,-4.0577698543941935e-03
2.4083333333333479e+00,0.0000000000000000e+00,3.6873796984887425e-15,-4.0408976642366977e-03
2.4125000000000147e+00,0.0000000000000000e+00,3.0689323249678649e-15,-4.0240956312686278e-03
2.4166666666666816e+00,0.0000000000000000e+00,2.3193900201258233e-15,-4.0073634635726350e-03
2.4208333333333485e+00,0.0000000000000000e+00,1.4514643776111944e-15,-3.9907008703751580e-03
2.4250000000000154e+00,0.0000000000000000e+00,4.8224900935120971e-16,-3.9741075620379259e-03
2.4291666666666822e+00,0.0000000000000000e+00,-5.6650093485024882e-16,-3.9575832500494419e-03
2.4333333333333491e+00,0.0000000000000000e+00,-1.6680892477146309e-15,-3.9411276470164743e-03
2.4375000000000160e+00,0.0000000000000000e+00,-2.7905991448906992e-15,-3.9247404666555401e-03
2.4416666666666829e+00,0.0000000000000000e+00,-3.8966137453565266e-15,-3.9084214237844013e-03
2.4458333333333497e+00,0.0000000000000000e+00,-4.9429365518214755e-15,-3.8921702343135503e-03
2.4500000000000166e+00,0.0000000000000000e+00,-5.8803119311281909e-15,-3.8759866152376981e-03
2.4541666666666835e+00,0.0000000000000000e+00,-6.7749453967916903e-15,-3.8598702888617306e-03
2.4583333333333504e+00,0.0000000000000000e+00,-7.8109114551956938e-15,-3.8438209828856257e-03
2.4625000000000172e+00,0.0000000000000000e+00,-8.7058761365320295e-15,-3.8278384100927962e-03
2.4666666666666841e+00,0.0000000000000000e+00,-9.4080321779714366e-15,-3.8119222925807939e-03
2.4708333333333510e+00,0.0000000000000000e+00,-9.8601840755295174e-15,-3.7960723535607485e-03
2.4750000000000179e+00,0.0000000000000000e+00,-9.9995436672257088e-15,-3.7802883173514669e-03
2.4791666666666847e+00,0.0000000000000000e+00,-9.7575257162422483e-15,-3.7645699093735354e-03
2.4833333333333516e+00,0.0000000000000000e+00,-9.0595434940831502e-15,-3.7489168561434172e-03
2.4875000000000185e+00,0.0000000000000000e+00,-7.8248043637331750e-15,-3.7333288852675534e-03
2.4916666666666853e+00,0.0000000000000000e+00,-5.9661053628167954e-15,-3.7178057254364637e-03
2.4958333333333522e+00,0.0000000000000000e+00,-3.3896287867571648e-15,-3.7023471064188463e-03
2.5000000000000191e+00,0.0000000000000000e+00,5.2622280649034954e-18,-3.6869527590556771e-03
2.5041666666666860e+00,0.0000000000000000e+00,4.3262281211519827e-15,-3.6716224152543112e-03
2.5083333333333528e+00,0.0000000000000000e+00,7.1469857867246698e-15,-3.6563558204691922e-03
2.5125000000000197e+00,0.0000000000000000e+00,8.9141209303411678e-15,-3.6411527071293819e-03
2.5166666666666866e+00,0.0000000000000000e+00,1.0546111569309211e-14,-3.6260128064314018e-03
2.5208333333333535e+00,0.0000000000000000e+00,1.1960690452518856e-14,-3.6109358555704630e-03
2.5250000000000203e+00,0.0000000000000000e+00,1.3065365471059763e-14,-3.5959215928684338e-03
2.5291666666666872e+00,0.0000000000000000e+00,1.3756969762070959e-14,-3.5809697577711499e-03
2.5333333333333541e+00,0.0000000000000000e+00,1.3921211812590536e-14,-3.5660800908457343e-03
2.5375000000000210e+00,0.0000000000000000e+00,1.3432225563405427e-14,-3.5512523337779076e-03
2.5416666666666878e+00,0.0000000000000000e+00,1.2152120512901125e-14,-3.5364862293693093e-03
2.5458333333333547e+00,0.0000000000000000e+00,9.9305318209114331e-15,-3.5217815215348078e-03
2.5500000000000216e+00,0.0000000000000000e+00,6.6041704125681912e-15,-3.5071379552998171e-03
2.5541666666666885e+00,0.0000000000000000e+00,1.9963730821510233e-15,-3.4925552767976135e-03
2.5583333333333553e+00,0.0000000000000000e+00,-3.7540889689122835e-15,-3.4780332329476440e-03
2.5625000000000222e+00,0.0000000000000000e+00,-5.6265960238995709e-15,-3.4635715670282108e-03
2.5666666666666891e+00,0.0000000000000000e+00,-7.4701592859212136e-15,-3.4491700319965509e-03
2.5708333333333560e+00,0.0000000000000000e+00,-9.2100602483012223e-15,-3.4348283780907935e-03
2.5750000000000228e+00,0.0000000000000000e+00,-1.0760768937901640e-14,-3.4205463566178936e-03
2.5791666666666897e+00,0.0000000000000000e+00,-1.2025425644083613e-14,-3.4063237199500065e-03
2.5833333333333566e+00,0.0000000000000000e+00,-1.2895322647668473e-14,-3.3921602215208689e-03
2.5875000000000234e+00,0.0000000000000000e+00,-1.3249385949898843e-14,-3.3780556158221728e-03
2.5916666666666903e+00,0.0000000000000000e+00,-1.2953657001399684e-14,-3.3640096583999438e-03
2.5958333333333572e+00,0.0000000000000000e+00,-1.1860774431139409e-14,-3.3500221058509190e-03
2.6000000000000241e+00,0.0000000000000000e+00,-9.8094557753909617e-15,-3.3360927158189234e-03
2.6041666666666909e+00,0.0000000000000000e+00,-6.6239792066928988e-15,-3.3222212469912462e-03
2.6083333333333578e+00,0.0000000000000000e+00,-2.1136652628104585e-15,-3.3084074590950204e-03
2.6125000000000247e+00,0.0000000000000000e+00,1.9105461675752184e-15,-3.2946511077754019e-03
2.6166666666666916e+00,0.0000000000000000e+00,4.0856498501087773e-15,-3.2809519508061520e-03
2.6208333333333584e+00,0.0000000000000000e+00,6.5111278814998622e-15,-3.2673097557338548e-03
2.6250000000000253e+00,0.0000000000000000e+00,9.1700667653189082e-15,-3.2537242857170697e-03
2.6291666666666922e+00,0.0000000000000000e+00,1.2040220338068357e-14,-3.2401953048780256e-03
2.6333333333333591e+00,0.0000000000000000e+00,1.5093701548712648e-14,-3.2267225782968948e-03
2.6375000000000259e+00,0.0000000000000000e+00,1.8296674238208163e-14,-3.2133058720060829e-03
2.6416666666666928e+00,0.0000000000000000e+00,2.1609044919033220e-14,-3.1999449529844992e-03
2.6458333333333597e+00,0.0000000000000000e+00,2.4984154554718054e-14,-3.1866395891518434e-03
2.6500000000000266e+00,0.0000000000000000e+00,2.8368470339374762e-14,-3.1733895493628833e-03
2.6541666666666934e+00,0.0000000000000000e+00,3.1701277477227271e-14,-3.1601946034017338e-03
2.6583333333333603e+00,0.0000000000000000e+00,3.4914370962141368e-14,-3.1470545219761366e-03
2.6625000000000272e+00,0.0000000000000000e+00,3.7931747357154607e-14,-3.1339690767117445e-03
2.6666666666666941e+00,0.0000000000000000e+00,4.0669296574006288e-14,-3.1209380401463946e-03
2.6708333333333609e+00,0.0000000000000000e+00,4.3034493652667528e-14,-3.1079611857243957e-03
2.6750000000000278e+00,0.0000000000000000e+00,4.4926090540871045e-14,-3.0950382877908003e-03
2.6791666666666947e+00,0.0000000000000000e+00,4.6233807873641325e-14,-3.0821691215856925e-03
2.6833333333333615e+00,0.0000000000000000e+00,4.6838026752824484e-14,-3.0693534632384640e-03
2.6875000000000284e+00,0.0000000000000000e+00,4.6609480526618235e-14,-3.0565910897620927e-03
2.6916666666666953e+00,0.0000000000000000e+00,4.5408946569101933e-14,-3.0438817790474260e-03
2.6958333333333622e+00,0.0000000000000000e+00,4.3086938059766480e-14,-3.0312253098574585e-03
2.7000000000000290e+00,0.0000000000000000e+00,3.9483395763044353e-14,-3.0186214618216130e-03
2.7041666666666959e+00,0.0000000000000000e+00,3.4427379807839526e-14,-3.0060700154300210e-03
2.7083333333333628e+00,0.0000000000000000e+00,2.7736761467057449e-14,-2.9935707520278021e-03
2.7125000000000297e+00,0.0000000000000000e+00,1.9217914937135061e-14,-2.9811234538093413e-03
2.7166666666666965e+00,0.0000000000000000e+00,1.0851871096870059e-14,-2.9687279138905405e-03
2.7208333333333634e+00,0.0000000000000000e+00,9.8104981376604988e-15,-2.9563839502068701e-03
2.7250000000000303e+00,0.0000000000000000e+00,8.6538973387958671e-15,-2.9440913142337664e-03
2.7291666666666972e+00,0.0000000000000000e+00,7.3921856279546982e-15,-2.9318497926707696e-03
2.7333333333333640e+00,0.0000000000000000e+00,6.0375725164749068e-15,-2.9196591731078304e-03
2.7375000000000309e+00,0.0000000000000000e+00,4.6044549086975796e-15,-2.9075192440214457e-03
2.7416666666666978e+00,0.0000000000000000e+00,3.1095119113107783e-15,-2.8954297947707988e-03
2.7458333333333647e+00,0.0000000000000000e+00,1.5717996426933250e-15,-2.8833906155938957e-03
2.7500000000000315e+00,0.0000000000000000e+00,1.2846042258620913e-17,-2.8714014976037009e-03
2.7541666666666984e+00,0.0000000000000000e+00,-1.5432543202015808e-15,-2.8594622327842789e-03
2.7583333333333653e+00,0.0000000000000000e+00,-3.0697454351733513e-15,-2.8475726139869282e-03
2.7625000000000322e+00,0.0000000000000000e+00,-4.5371150440768134e-15,-2.8357324349263225e-03
2.7666666666666990e+00,0.0000000000000000e+00,-5.9129998299223269e-15,-2.8239414901766453e-03
2.7708333333333659e+00,0.0000000000000000e+00,-7.1620906079666845e-15,-2.8121995751677286e-03
2.7750000000000328e+00,0.0000000000000000e+00,-8.2460375163693433e-15,-2.8005064861811924e-03
2.7791666666666996e+00,0.0000000000000000e+00,-9.1233552068485923e-15,-2.7888620203465782e-03
2.7833333333333665e+00,0.0000000000000000e+00,-9.7493280353377821e-15,-2.7772659756374924e-03
2.7875000000000334e+00,0.0000000000000000e+00,-1.0075915252641515e-14,-2.7657181508677379e-03
2.7916666666667003e+00,0.0000000000000000e+00,-1.0051656195091828e-14,-2.7542183456874575e-03
2.7958333333333671e+00,0.0000000000000000e+00,-9.6215754752044464e-15,-2.7427663605792650e-03
2.8000000000000340e+00,0.0000000000000000e+00,-8.7270881723349272e-15,-2.7313619968543910e-03
2.8041666666667009e+00,0.0000000000000000e+00,-7.3059050233349029e-15,-2.7200050566488134e-03
2.8083333333333678e+00,0.0000000000000000e+00,-5.2919376132082612e-15,-2.7086953429193987e-03
2.8125000000000346e+00,0.0000000000000000e+00,-4.3798760913173279e-15,-2.6974326513907547e-03
2.8166666666667015e+00,0.0000000000000000e+00,-5.0443829768156158e-15,-2.6862167841474284e-03
2.8208333333333684e+00,0.0000000000000000e+00,-5.6392554205264212e-15,-2.6750475537386442e-03
2.8250000000000353e+00,0.0000000000000000e+00,-6.1525975108332378e-15,-2.6639247660453632e-03
2.8291666666667021e+00,0.0000000000000000e+00,-6.5719056343090816e-15,-2.6528482277334039e-03
2.8333333333333690e+00,0.0000000000000000e+00,-6.8840581622925951e-15,-2.6418177462491938e-03
2.8375000000000359e+00,0.0000000000000000e+00,-7.0753051374641241e-15,-2.6308331298155203e-03
2.8416666666667028e+00,0.0000000000000000e+00,-7.1312579604218065e-15,-2.6198941874272874e-03
2.8458333333333696e+00,0.0000000000000000e+00,-7.0368790762576362e-15,-2.6090007288472597e-03
2.8500000000000365e+00,0.0000000000000000e+00,-6.7764716611335694e-15,-2.5981525646018243e-03
2.8541666666667034e+00,0.0000000000000000e+00,-6.3336693088575957e-15,-2.5873495059767367e-03
2.8583333333333703e+00,0.0000000000000000e+00,-5.6914257174598121e-15,-2.5765913650128733e-03
2.8625000000000371e+00,0.0000000000000000e+00,-4.8320043757685284e-15,-2.5658779545019873e-03
2.8666666666667040e+00,0.0000000000000000e+00,-3.7369682499863432e-15,-2.5552090879824574e-03
2.8708333333333709e+00,0.0000000000000000e+00,-2.3871694702662045e-15,-2.5445845797350437e-03
2.8750000000000377e+00,0.0000000000000000e+00,-7.6273901728753000e-16,-2.5340042447786334e-03
2.8791666666667046e+00,0.0000000000000000e+00,1.1569235911677490e-15,-2.5234678988660022e-03
2.8833333333333715e+00,0.0000000000000000e+00,3.3931606136390706e-15,-2.5129753584795579e-03
2.8875000000000384e+00,0.0000000000000000e+00,5.9680663984111803e-15,-2.5025264408270989e-03
2.8916666666667052e+00,0.0000000000000000e+00,8.9044976969380410e-15,-2.4921209638375645e-03
2.8958333333333721e+00,0.0000000000000000e+00,1.2226083977266744e-14,-2.4817587461567836e-03
2.9000000000000390e+00,0.0000000000000000e+00,1.5957237737461447e-14,-2.4714396071432326e-03
2.9041666666667059e+00,0.0000000000000000e+00,2.0123164819027260e-14,-2.4611633668637843e-03
2.9083333333333727e+00,0.0000000000000000e+00,1.9859850178128010e-14,-2.4509299080940463e-03
2.9125000000000396e+00,0.0000000000000000e+00,1.7809392990284967e-14,-2.4407390242634358e-03
2.9166666666667065e+00,0.0000000000000000e+00,1.5190048930276447e-14,-2.4305905243104816e-03
2.9208333333333734e+00,0.0000000000000000e+00,1.1955037974214930e-14,-2.4204842334992881e-03
2.9250000000000402e+00,0.0000000000000000e+00,8.0561749230826523e-15,-2.4104199779347501e-03
2.9291666666667071e+00,0.0000000000000000e+00,3.6449887882311840e-15,-2.4003975798947263e-03
2.9333333333333740e+00,0.0000000000000000e+00,7.4091868710065056e-16,-2.3904168191124942e-03
2.9375000000000409e+00,0.0000000000000000e+00,-1.9617372983567435e-15,-2.3804775533034770e-03
2.9416666666667077e+00,0.0000000000000000e+00,-4.3891803757831069e-15,-2.3705796089741231e-03
2.9458333333333746e+00,0.0000000000000000e+00,-6.4634439800888715e-15,-2.3607228133423266e-03
2.9500000000000415e+00,0.0000000000000000e+00,-8.1023937734527760e-15,-2.3509069943374286e-03
2.9541666666667084e+00,0.0000000000000000e+00,-9.2197276453218837e-15,-2.3411319806002175e-03
2.9583333333333752e+00,0.0000000000000000e+00,-9.7249757124115656e-15,-2.3313976014829262e-03
2.9625000000000421e+00,0.0000000000000000e+00,-9.5235003187055149e-15,-2.3217036870492353e-03
2.9666666666667090e+00,0.0000000000000000e+00,-8.5164960354557283e-15,-2.3120500680742710e-03
2.9708333333333758e+00,0.0000000000000000e+00,-6.6009896611825262e-15,-2.3024365760446054e-03
2.9750000000000427e+00,0.0000000000000000e+00,-3.6698402216745486e-15,-2.2928630431582587e-03
2.9791666666667096e+00,0.0000000000000000e+00,-1.2060320439247092e-15,-2.2833293175052219e-03
2.9833333333333765e+00,0.0000000000000000e+00,1.3151780411243926e-15,-2.2738352288094550e-03
2.9875000000000433e+00,0.0000000000000000e+00,4.3651012219667427e-15,-2.2643806080548177e-03
2.9916666666667102e+00,0.0000000000000000e+00,3.2365385273926126e-15,-2.2549653023983271e-03
2.9958333333333771e+00,1.0551559626036963e-11,-3.4389664787518518e-15,-2.2455891512146858e-03
3.0000000000000440e+00,1.0000000000000000e+00,-2.1349974061619143e-15,-2.2362519310208939e-03
3.0041666666667108e+00,1.0000000000000000e+00,6.6909492810494372e-15,-2.2269536543301593e-03
3.0083333333333777e+00,1.0000000000000000e+00,-6.0386275808444343e-15,-2.2176918705194754e-03
3.0125000000000446e+00,1.0000000000000000e+00,1.6179034755552262e-15,-2.2084728742211477e-03
3.0166666666667115e+00,1.0000000000000000e+00,2.2654937685303211e-15,-2.1993165745850165e-03
3.0208333333333783e+00,1.0000000000000000e+00,-3.2153254640934889e-15,-2.1901530089791510e-03
3.0250000000000452e+00,1.0000000000000000e+00,1.9626035328881367e-15,-2.1810343492548357e-03
3.0291666666667121e+00,1.0000000000000000e+00,-3.2106300495903400e-16,-2.1719917002032563e-03
3.0333333333333790e+00,1.0000000000000000e+00,-6.1704610684415500e-16,-2.1629271260553587e-03
3.0375000000000458e+00,1.0000000000000000e+00,7.1443300642653229e-16,-2.1539615427931839e-03
3.0416666666667127e+00,1.0000000000000000e+00,-3.4332053792558886e-16,-2.1449977299059309e-03
3.0458333333333796e+00,1.0000000000000000e+00,-3.6772716184016422e-17,-2.1360572332644705e-03
3.0500000000000465e+00,1.0000000000000000e+00,1.7670587118849843e-16,-2.1271908841388773e-03
3.0541666666667133e+00,1.0000000000000000e+00,-1.1394116817359395e-16,-2.1183472057385651e-03
3.0583333333333802e+00,1.0000000000000000e+00,1.0076264460474895e-17,-2.1095203960312210e-03
3.0625000000000471e+00,1.0000000000000000e+00,3.6846874269631349e-17,-2.1007797708505836e-03
3.0666666666667139e+00,1.0000000000000000e+00,-3.0859768201082950e-17,-2.0920419184369400e-03
3.0708333333333808e+00,1.0000000000000000e+00,1.1634929036646211e-17,-2.0833416179756037e-03
3.0750000000000477e+00,1.0000000000000000e+00,-1.0000331205518445e-18,-2.0746444131075330e-03
3.0791666666667146e+00,1.0000000000000000e+00,-9.2043040362516719e-19,-2.0660627803196162e-03
3.0833333333333814e+00,1.0000000000000000e+00,4.3886235190138689e-20,-2.0574488515175239e-03
3.0875000000000483e+00,1.0000000000000000e+00,5.0530037701598347e-19,-2.0488944204154129e-03
3.0916666666667152e+00,1.0000000000000000e+00,-4.4224440342587785e-19,-2.0403908506905675e-03
3.0958333333333821e+00,1.0000000000000000e+00,2.2104226861080277e-19,-2.0318657969058858e-03
3.1000000000000489e+00,1.0000000000000000e+00,-7.6727926408591640e-20,-2.0234431842296383e-03
3.1041666666667158e+00,1.0000000000000000e+00,1.9231357875598852e-20,-2.0150196311589912e-03
3.1083333333333827e+00,1.0000000000000000e+00,-3.3572813089568698e-21,-2.0066437080133630e-03
3.1125000000000496e+00,1.0000000000000000e+00,3.3434327080833222e-22,-1.9983211925617087e-03
3.1166666666667164e+00,1.0000000000000000e+00,8.3236966749770544e-24,-1.9900081183324534e-03
3.1208333333333833e+00,1.0000000000000000e+00,-9.6762833151427145e-24,-1.9817388462602917e-03
3.1250000000000502e+00,1.0000000000000000e+00,1.9044696157462180e-24,-1.9734732731472742e-03
3.1291666666667171e+00,1.0000000000000000e+00,-2.2518603766694218e-25,-1.9652885920374012e-03
3.1333333333333839e+00,1.0000000000000000e+00,1.8377294608832422e-26,-1.9571202916328048e-03
3.1375000000000508e+00,1.0000000000000000e+00,-1.6153900312415962e-27,-1.9489581504395046e-03
3.1416666666667177e+00,1.0000000000000000e+00,3.1086670584005840e-28,-1.9408734172104531e-03
3.1458333333333846e+00,1.0000000000000000e+00,-6.2749555839744707e-27,-1.9328022127111846e-03
3.1500000000000514e+00,1.0000000000000000e+00,6.7731636645050426e-26,-1.9247660812272778e-03
3.1541666666667183e+00,1.0000000000000000e+00,-2.8868085291039349e-26,-1.9167476665333289e-03
3.1583333333333852e+00,1.0000000000000000e+00,-7.4392235908447493e-27,-1.9087653067885084e-03
3.1625000000000520e+00,1.0000000000000000e+00,-7.7417567326268458e-27,-1.9008358556725751e-03
3.1666666666667189e+00,1.0000000000000000e+00,-1.2535722929157086e-25,-1.8929466815241092e-03
3.1708333333333858e+00,1.0000000000000000e+00,4.2618736898921876e-26,-1.8850688000176068e-03
3.1750000000000527e+00,1.0000000000000000e+00,9.9621707186093426e-27,-1.8772190411277207e-03
3.1791666666667195e+00,1.0000000000000000e+00,8.2159050289450731e-28,-1.8694310863107506e-03
3.1833333333333864e+00,1.0000000000000000e+00,1.9547397353232388e-26,-1.8616606570643986e-03
3.1875000000000533e+00,1.0000000000000000e+00,-2.0747060975867214e-26,-1.8539181851906503e-03
3.1916666666667202e+00,1.0000000000000000e+00,1.1356485296765611e-26,-1.8462094036598971e-03
3.1958333333333870e+00,1.0000000000000000e+00,-2.2674808905530899e-27,-1.8385328683582177e-03
3.2000000000000539e+00,1.0000000000000000e+00,8.3252417002334370e-24,-1.8308882520781981e-03
3.2041666666667208e+00,1.0000000000000000e+00,6.3488180665128516e-20,-1.8232754221000171e-03
3.2083333333333877e+00,1.0000000000000000e+00,1.8933461611727427e-16,-1.8156942462563114e-03
3.2125000000000545e+00,1.0000000000000000e+00,2.2669583007239220e-13,-1.8081445929131270e-03
3.2166666666667214e+00,1.0000000000000000e+00,1.1196223166456568e-10,-1.8006263226759186e-03
3.2208333333333883e+00,1.0000000000000000e+00,2.3630912602601447e-08,-1.7931372976985960e-03
3.2250000000000552e+00,1.0000000000000000e+00,2.2122087469934828e-06,-1.7854613045060546e-03
3.2291666666667220e+00,1.0000000000000000e+00,9.5352050375780646e-05,-1.7668870103672936e-03
3.2333333333333889e+00,1.0000000000000000e+00,1.9701208666966503e-03,-1.4858133884536359e-03
3.2375000000000558e+00,1.0000000000000000e+00,2.0403260684248352e-02,1.9135570878511521e-03
3.2416666666667227e+00,1.0000000000000000e+00,1.1159986875074762e-01,2.4079877666343851e-02
3.2458333333333895e+00,1.0000000000000000e+00,3.4464452699539999e-01,1.0416665206557765e-01
3.2500000000000564e+00,1.0000000000000000e+00,6.5911445930397738e-01,2.7403473313870291e-01
3.2541666666667233e+00,1.0000000000000000e+00,8.8729334469491061e-01,5.0306351864279542e-01
3.2583333333333901e+00,1.0000000000000000e+00,9.7764531145699796e-01,7.2198750050037019e-01
3.2625000000000570e+00,1.0000000000000000e+00,9.9741167076001624e-01,8.9100711732155868e-01
3.2666666666667239e+00,1.0000000000000000e+00,9.9982680814207381e-01,1.0088455828397180e+00
3.2708333333333908e+00,1.0000000000000000e+00,9.9999288366321593e-01,1.0872532262393542e+00
3.2750000000000576e+00,1.0000000000000000e+00,1.0000001095804256e+00,1.1373761335315040e+00
3.2791666666667245e+00,1.0000000000000000e+00,1.0000000182871633e+00,1.1675381800575737e+00
3.2833333333333914e+00,1.0000000000000000e+00,1.0000000017302515e+00,1.1837494193701708e+00
3.2875000000000583e+00,1.0000000000000000e+00,1.0000000326645144e+00,1.1903285904685483e+00
3.2916666666667251e+00,1.0000000000000000e+00,9.9999990217623247e-01,1.1903639085276261e+00
3.2958333333333920e+00,1.0000000000000000e+00,1.0000000315166888e+00,1.1860619840610502e+00
3.3000000000000589e+00,1.0000000000000000e+00,1.0000000011023173e+00,1.1789858355512031e+00
3.3041666666667258e+00,1.0000000000000000e+00,9.9999995463023872e-01,1.1702397854702127e+00
3.3083333333333926e+00,1.0000000000000000e+00,1.0000000560124733e+00,1.1605937557264154e+00
3.3125000000000595e+00,1.0000000000000000e+00,9.9999999299599773e-01,1.1505811573627924e+00
3.3166666666667264e+00,1.0000000000000000e+00,1.0000000146356578e+00,1.1405632174457643e+00
3.3208333333333933e+00,1.0000000000000000e+00,9.9999999409040463e-01,1.1307801690663102e+00
3.3250000000000601e+00,1.0000000000000000e+00,1.0000000004503151e+00,1.1213851236225392e+00
3.3291666666667270e+00,1.0000000000000000e+00,1.0000000000022926e+00,1.1124719054245851e+00
3.3333333333333939e+00,1.0000000000000000e+00,1.0000000002788931e+00,1.1040906077407118e+00
3.3375000000000608e+00,1.0000000000000000e+00,1.0000000005138727e+00,1.0962613817964080e+00
3.3416666666667276e+00,1.0000000000000000e+00,1.0000000000708784e+00,1.0889834660213293e+00
3.3458333333333945e+00,1.0000000000000000e+00,9.9999999989381705e-01,1.0822444004180012e+00
3.3500000000000614e+00,1.0000000000000000e+00,1.0000000000351572e+00,1.0760230232845154e+00
3.3541666666667282e+00,1.0000000000000000e+00,1.0000000000059333e+00,1.0702929532911696e+00
3.3583333333333951e+00,1.0000000000000000e+00,9.9999999996847777e-01,1.0650249216236354e+00
3.3625000000000620e+00,1.0000000000000000e+00,1.0000000000637699e+00,1.0601885154261399e+00
3.3666666666667289e+00,1.0000000000000000e+00,9.9999999992519806e-01,1.0557529753913897e+00
3.3708333333333957e+00,1.0000000000000000e+00,9.9999999991491639e-01,1.0516891552346364e+00
3.3750000000000626e+00,1.0000000000000000e+00,1.0000000000798039e+00,1.0479690031214492e+00
3.3791666666667295e+00,1.0000000000000000e+00,1.0000000001470595e+00,1.0445647175602402e+00
3.3833333333333964e+00,1.0000000000000000e+00,1.0000000000935978e+00,1.0414510426159247e+00
3.3875000000000632e+00,1.0000000000000000e+00,9.9999999989094879e-01,1.0386040028309824e+00
3.3916666666667301e+00,1.0000000000000000e+00,9.9999999984698540e-01,1.0360011408760239e+00
3.3958333333333970e+00,1.0000000000000000e+00,9.9999999997187228e-01,1.0336219115122836e+00
3.4000000000000639e+00,1.0000000000000000e+00,1.0000000002315712e+00,1.0314473968249669e+00
3.4041666666667307e+00,1.0000000000000000e+00,1.0000000001667870e+00,1.0294601432359700e+00
3.4083333333333976e+00,1.0000000000000000e+00,9.9999999990106980e-01,1.0276441148076552e+00
3.4125000000000645e+00,1.0000000000000000e+00,9.9999999960144048e-01,1.0259845957536109e+00
3.4166666666667314e+00,1.0000000000000000e+00,9.9999999988863952e-01,1.0244680182318719e+00
3.4208333333333982e+00,1.0000000000000000e+00,1.0000000003494973e+00,1.0230819786715097e+00
3.4250000000000651e+00,1.0000000000000000e+00,1.0000000005756411e+00,1.0218150975831968e+00
3.4291666666667320e+00,1.0000000000000000e+00,9.9999999989376953e-01,1.0206570000831887e+00
3.4333333333333989e+00,1.0000000000000000e+00,9.9999999922703509e-01,1.0195981987001104e+00
3.4375000000000657e+00,1.0000000000000000e+00,9.9999999934228112e-01,1.0186300331293114e+00
3.4416666666667326e+00,1.0000000000000000e+00,1.0000000006193186e+00,1.0177445785763881e+00
3.4458333333333995e+00,1.0000000000000000e+00,1.0000000013664381e+00,1.0169345947225192e+00
3.4500000000000663e+00,1.0000000000000000e+00,1.0000000004027014e+00,1.0161934555810341e+00
3.4541666666667332e+00,1.0000000000000000e+00,9.9999999843076071e-01,1.0155151116691838e+00
3.4583333333334001e+00,1.0000000000000000e+00,9.9999999802610573e-01,1.0148940449561059e+00
3.4625000000000670e+00,1.0000000000000000e+00,1.0000000006118039e+00,1.0143252146793984e+00
3.4666666666667338e+00,1.0000000000000000e+00,1.0000000029890734e+00,1.0138040274708726e+00
3.4708333333334007e+00,1.0000000000000000e+00,1.0000000021386743e+00,1.0133262897645310e+00
3.4750000000000676e+00,1.0000000000000000e+00,9.9999999706100828e-01,1.0128881727829619e+00
3.4791666666667345e+00,1.0000000000000000e+00,9.9999999540583995e-01,1.0124861808527534e+00
3.4833333333334013e+00,1.0000000000000000e+00,9.9999999902585857e-01,1.0121171273962075e+00
3.4875000000000682e+00,1.0000000000000000e+00,1.0000000070447603e+00,1.0117781008219611e+00
3.4916666666667351e+00,1.0000000000000000e+00,1.0000000055018547e+00,1.0114664476697237e+00
3.4958333333334020e+00,1.0000000000000000e+00,9.9999999715517895e-01,1.0111797472955999e+00
3.5000000000000688e+00,1.0000000000000000e+00,9.9999998714476168e-01,1.0109157911734723e+00
3.5041666666667357e+00,1.0000000000000000e+00,9.9999999604659107e-01,1.0106725678544104e+00
3.5083333333334026e+00,1.0000000000000000e+00,1.0000000108233198e+00,1.0104482444239267e+00
3.5125000000000695e+00,1.0000000000000000e+00,1.0000000190302272e+00,1.0102411468953747e+00
3.5166666666667363e+00,1.0000000000000000e+00,9.9999999892991442e-01,1.0100497442886003e+00
3.5208333333334032e+00,1.0000000000000000e+00,9.9999998717171013e-01,1.0098726386039651e+00
3.5250000000000701e+00,1.0000000000000000e+00,9.9999998995474837e-01,1.0097085642044124e+00
3.5291666666667370e+00,1.0000000000000000e+00,1.0000000087759946e+00,1.0095563748342171e+00
3.5333333333334038e+00,1.0000000000000000e+00,1.0000000121912780e+00,1.0094150116149720e+00
3.5375000000000707e+00,1.0000000000000000e+00,1.0000000000614309e+00,1.0092835189442644e+00
3.5416666666667376e+00,1.0000000000000000e+00,9.9999999058566924e-01,1.0091610191990665e+00
3.5458333333334044e+00,1.0000000000000000e+00,9.9999999361200231e-01,1.0090467139048591e+00
3.5500000000000713e+00,1.0000000000000000e+00,1.0000000056765306e+00,1.0089398790200621e+00
