t,Bus_Bus 1_Vm,Genrou_DV1_speed,Ieeet1_DV3_efd
5.004167000000e+00,1.007284283640e+00,9.999437300000e-01,1.972821350000e+00
5.008333000000e+00,1.007276296620e+00,9.999418900000e-01,1.972625260000e+00
5.012500000000e+00,1.007268428800e+00,9.999402200000e-01,1.972429510000e+00
5.016667000000e+00,1.007260560990e+00,9.999387900000e-01,1.972234370000e+00
5.020833000000e+00,1.007252693180e+00,9.999375300000e-01,1.972039580000e+00
5.025000000000e+00,1.007244944570e+00,9.999364600000e-01,1.971845270000e+00
5.029167000000e+00,1.007237195970e+00,9.999356300000e-01,1.971651320000e+00
5.033333000000e+00,1.007229447360e+00,9.999349700000e-01,1.971457720000e+00
5.037500000000e+00,1.007221698760e+00,9.999345500000e-01,1.971264600000e+00
5.041667000000e+00,1.007214069370e+00,9.999343200000e-01,1.971071720000e+00
5.045833000000e+00,1.007206439970e+00,9.999343200000e-01,1.970879200000e+00
5.050000000000e+00,1.007198691370e+00,9.999344300000e-01,1.970686910000e+00
5.054167000000e+00,1.007191181180e+00,9.999348500000e-01,1.970494990000e+00
5.058333000000e+00,1.007183551790e+00,9.999353900000e-01,1.970303420000e+00
5.062500000000e+00,1.007175922390e+00,9.999361600000e-01,1.970112090000e+00
5.066667000000e+00,1.007168412210e+00,9.999371200000e-01,1.969920870000e+00
5.070833000000e+00,1.007160902020e+00,9.999381900000e-01,1.969730140000e+00
5.075000000000e+00,1.007153272630e+00,9.999395000000e-01,1.969539400000e+00
5.079167000000e+00,1.007145762440e+00,9.999409900000e-01,1.969349030000e+00
5.083333000000e+00,1.007138252260e+00,9.999426000000e-01,1.969158890000e+00
5.087500000000e+00,1.007130742070e+00,9.999444500000e-01,1.968968870000e+00
5.091667000000e+00,1.007123231890e+00,9.999463600000e-01,1.968778970000e+00
5.095833000000e+00,1.007115602490e+00,9.999485000000e-01,1.968589430000e+00
5.100000000000e+00,1.007108092310e+00,9.999507100000e-01,1.968400000000e+00
5.104167000000e+00,1.007100582120e+00,9.999530900000e-01,1.968210700000e+00
5.108333000000e+00,1.007093071940e+00,9.999555900000e-01,1.968021750000e+00
5.112500000000e+00,1.007085442540e+00,9.999582200000e-01,1.967832800000e+00
5.116667000000e+00,1.007077813150e+00,9.999609600000e-01,1.967644100000e+00
5.120833000000e+00,1.007070302960e+00,9.999637600000e-01,1.967455510000e+00
5.125000000000e+00,1.007062673570e+00,9.999666800000e-01,1.967267160000e+00
5.129167000000e+00,1.007055044170e+00,9.999697200000e-01,1.967079040000e+00
5.133333000000e+00,1.007047414780e+00,9.999728200000e-01,1.966891050000e+00
5.137500000000e+00,1.007039666180e+00,9.999759800000e-01,1.966703180000e+00
5.141667000000e+00,1.007031917570e+00,9.999792000000e-01,1.966515540000e+00
5.145833000000e+00,1.007024168970e+00,9.999824800000e-01,1.966328140000e+00
5.150000000000e+00,1.007016420360e+00,9.999858100000e-01,1.966140870000e+00
5.154167000000e+00,1.007008671760e+00,9.999891500000e-01,1.965953830000e+00
5.158333000000e+00,1.007000803950e+00,9.999925500000e-01,1.965767030000e+00
5.162500000000e+00,1.006992936130e+00,9.999959500000e-01,1.965580340000e+00
5.166667000000e+00,1.006985068320e+00,9.999993400000e-01,1.965394020000e+00
5.170833000000e+00,1.006977081300e+00,1.000002740000e+00,1.965207930000e+00
5.175000000000e+00,1.006969094280e+00,1.000006080000e+00,1.965021970000e+00
5.179167000000e+00,1.006960988040e+00,1.000009540000e+00,1.964836360000e+00
5.183333000000e+00,1.006953001020e+00,1.000012870000e+00,1.964650990000e+00
5.187500000000e+00,1.006944775580e+00,1.000016210000e+00,1.964465860000e+00
5.191667000000e+00,1.006936669350e+00,1.000019430000e+00,1.964281080000e+00
5.195833000000e+00,1.006928443910e+00,1.000022650000e+00,1.964096550000e+00
5.200000000000e+00,1.006920218470e+00,1.000025870000e+00,1.963912370000e+00
5.204167000000e+00,1.006911873820e+00,1.000028970000e+00,1.963728550000e+00
5.208333000000e+00,1.006903529170e+00,1.000032070000e+00,1.963545080000e+00
5.212500000000e+00,1.006895065310e+00,1.000035050000e+00,1.963361860000e+00
5.216667000000e+00,1.006886601450e+00,1.000037910000e+00,1.963179110000e+00
5.220833000000e+00,1.006878137590e+00,1.000040650000e+00,1.962996720000e+00
5.225000000000e+00,1.006869554520e+00,1.000043390000e+00,1.962814690000e+00
5.229167000000e+00,1.006860852240e+00,1.000045900000e+00,1.962633130000e+00
5.233333000000e+00,1.006852269170e+00,1.000048400000e+00,1.962451930000e+00
5.237500000000e+00,1.006843566890e+00,1.000050780000e+00,1.962271210000e+00
5.241667000000e+00,1.006834745410e+00,1.000053050000e+00,1.962090970000e+00
5.245833000000e+00,1.006825923920e+00,1.000055190000e+00,1.961911200000e+00
5.250000000000e+00,1.006817102430e+00,1.000057220000e+00,1.961731910000e+00
5.254167000000e+00,1.006808161740e+00,1.000059130000e+00,1.961553220000e+00
5.258333000000e+00,1.006799221040e+00,1.000060920000e+00,1.961374880000e+00
5.262500000000e+00,1.006790280340e+00,1.000062470000e+00,1.961197140000e+00
5.266667000000e+00,1.006781220440e+00,1.000064020000e+00,1.961019990000e+00
5.270833000000e+00,1.006772041320e+00,1.000065330000e+00,1.960843320000e+00
5.275000000000e+00,1.006762981410e+00,1.000066520000e+00,1.960667250000e+00
5.279167000000e+00,1.006753802300e+00,1.000067590000e+00,1.960491780000e+00
5.283333000000e+00,1.006744503970e+00,1.000068550000e+00,1.960317020000e+00
5.287500000000e+00,1.006735324860e+00,1.000069380000e+00,1.960142730000e+00
5.291667000000e+00,1.006726026540e+00,1.000069980000e+00,1.959969040000e+00
5.295833000000e+00,1.006716609000e+00,1.000070450000e+00,1.959796070000e+00
5.300000000000e+00,1.006707310680e+00,1.000070810000e+00,1.959623690000e+00
5.304167000000e+00,1.006697893140e+00,1.000071050000e+00,1.959451910000e+00
5.308333000000e+00,1.006688356400e+00,1.000071050000e+00,1.959280970000e+00
5.312500000000e+00,1.006678938870e+00,1.000071050000e+00,1.959110620000e+00
5.316667000000e+00,1.006669402120e+00,1.000070810000e+00,1.958940860000e+00
5.320833000000e+00,1.006659865380e+00,1.000070450000e+00,1.958771940000e+00
5.325000000000e+00,1.006650328640e+00,1.000069980000e+00,1.958603620000e+00
5.329167000000e+00,1.006640791890e+00,1.000069380000e+00,1.958436010000e+00
5.333333000000e+00,1.006631135940e+00,1.000068550000e+00,1.958269240000e+00
5.337500000000e+00,1.006621479990e+00,1.000067710000e+00,1.958103060000e+00
5.341667000000e+00,1.006611824040e+00,1.000066760000e+00,1.957937600000e+00
5.345833000000e+00,1.006602168080e+00,1.000065680000e+00,1.957772970000e+00
5.350000000000e+00,1.006592512130e+00,1.000064370000e+00,1.957608940000e+00
5.354167000000e+00,1.006582856180e+00,1.000063060000e+00,1.957445740000e+00
5.358333000000e+00,1.006573200230e+00,1.000061630000e+00,1.957283260000e+00
5.362500000000e+00,1.006563425060e+00,1.000060200000e+00,1.957121490000e+00
5.366667000000e+00,1.006553769110e+00,1.000058530000e+00,1.956960560000e+00
5.370833000000e+00,1.006543993950e+00,1.000056860000e+00,1.956800220000e+00
5.375000000000e+00,1.006534338000e+00,1.000054960000e+00,1.956640720000e+00
5.379167000000e+00,1.006524562840e+00,1.000053170000e+00,1.956481930000e+00
5.383333000000e+00,1.006514906880e+00,1.000051140000e+00,1.956323980000e+00
5.387500000000e+00,1.006505131720e+00,1.000049110000e+00,1.956166630000e+00
5.391667000000e+00,1.006495475770e+00,1.000047090000e+00,1.956009980000e+00
5.395833000000e+00,1.006485700610e+00,1.000044940000e+00,1.955854180000e+00
5.400000000000e+00,1.006476044650e+00,1.000042800000e+00,1.955699090000e+00
5.404167000000e+00,1.006466388700e+00,1.000040530000e+00,1.955544710000e+00
5.408333000000e+00,1.006456613540e+00,1.000038270000e+00,1.955391050000e+00
5.412500000000e+00,1.006446957590e+00,1.000036000000e+00,1.955237980000e+00
5.416667000000e+00,1.006437301640e+00,1.000033620000e+00,1.955085750000e+00
5.420833000000e+00,1.006427764890e+00,1.000031350000e+00,1.954934120000e+00
5.425000000000e+00,1.006418108940e+00,1.000028970000e+00,1.954783200000e+00
5.429167000000e+00,1.006408572200e+00,1.000026580000e+00,1.954633000000e+00
5.433333000000e+00,1.006398916240e+00,1.000024200000e+00,1.954483510000e+00
5.437500000000e+00,1.006389379500e+00,1.000021930000e+00,1.954334620000e+00
5.441667000000e+00,1.006379842760e+00,1.000019550000e+00,1.954186320000e+00
5.445833000000e+00,1.006370306020e+00,1.000017170000e+00,1.954038740000e+00
5.450000000000e+00,1.006360888480e+00,1.000014900000e+00,1.953891750000e+00
5.454167000000e+00,1.006351351740e+00,1.000012640000e+00,1.953745370000e+00
5.458333000000e+00,1.006341934200e+00,1.000010370000e+00,1.953599690000e+00
5.462500000000e+00,1.006332516670e+00,1.000008110000e+00,1.953454490000e+00
5.466667000000e+00,1.006323218350e+00,1.000005960000e+00,1.953310010000e+00
5.470833000000e+00,1.006313800810e+00,1.000003810000e+00,1.953166010000e+00
5.475000000000e+00,1.006304502490e+00,1.000001790000e+00,1.953022600000e+00
5.479167000000e+00,1.006295204160e+00,9.999997600000e-01,1.952879670000e+00
5.483333000000e+00,1.006285905840e+00,9.999977900000e-01,1.952737330000e+00
5.487500000000e+00,1.006276726720e+00,9.999959500000e-01,1.952595470000e+00
5.491667000000e+00,1.006267428400e+00,9.999941000000e-01,1.952454210000e+00
5.495833000000e+00,1.006258249280e+00,9.999923700000e-01,1.952313420000e+00
5.500000000000e+00,1.006249070170e+00,9.999907000000e-01,1.952173110000e+00
5.504167000000e+00,1.006240010260e+00,9.999891500000e-01,1.952033280000e+00
5.508333000000e+00,1.006230831150e+00,9.999876000000e-01,1.951893930000e+00
5.512500000000e+00,1.006221771240e+00,9.999862300000e-01,1.951754930000e+00
5.516667000000e+00,1.006212711330e+00,9.999848600000e-01,1.951616410000e+00
5.520833000000e+00,1.006203770640e+00,9.999836700000e-01,1.951478360000e+00
5.525000000000e+00,1.006194710730e+00,9.999825400000e-01,1.951340790000e+00
5.529167000000e+00,1.006185770030e+00,9.999814600000e-01,1.951203470000e+00
5.533333000000e+00,1.006176829340e+00,9.999805100000e-01,1.951066610000e+00
5.537500000000e+00,1.006167888640e+00,9.999796700000e-01,1.950930120000e+00
5.541667000000e+00,1.006159067150e+00,9.999789000000e-01,1.950793980000e+00
5.545833000000e+00,1.006150245670e+00,9.999782400000e-01,1.950658320000e+00
5.550000000000e+00,1.006141304970e+00,9.999777100000e-01,1.950522900000e+00
5.554167000000e+00,1.006132483480e+00,9.999772300000e-01,1.950387840000e+00
5.558333000000e+00,1.006123781200e+00,9.999768700000e-01,1.950253130000e+00
5.562500000000e+00,1.006114959720e+00,9.999766300000e-01,1.950118660000e+00
5.566667000000e+00,1.006106138230e+00,9.999764600000e-01,1.949984430000e+00
5.570833000000e+00,1.006097435950e+00,9.999764000000e-01,1.949850680000e+00
5.575000000000e+00,1.006088733670e+00,9.999764600000e-01,1.949717160000e+00
5.579167000000e+00,1.006080031390e+00,9.999765800000e-01,1.949583890000e+00
5.583333000000e+00,1.006071329120e+00,9.999768100000e-01,1.949450850000e+00
5.587500000000e+00,1.006062746050e+00,9.999771700000e-01,1.949318170000e+00
5.591667000000e+00,1.006054043770e+00,9.999775900000e-01,1.949185730000e+00
5.595833000000e+00,1.006045341490e+00,9.999780700000e-01,1.949053530000e+00
5.600000000000e+00,1.006036758420e+00,9.999786600000e-01,1.948921560000e+00
5.604167000000e+00,1.006028175350e+00,9.999793800000e-01,1.948789830000e+00
5.608333000000e+00,1.006019473080e+00,9.999801500000e-01,1.948658350000e+00
5.612500000000e+00,1.006010890010e+00,9.999809900000e-01,1.948527100000e+00
5.616667000000e+00,1.006002306940e+00,9.999818800000e-01,1.948396090000e+00
5.620833000000e+00,1.005993723870e+00,9.999828900000e-01,1.948265310000e+00
5.625000000000e+00,1.005985140800e+00,9.999839100000e-01,1.948134780000e+00
5.629167000000e+00,1.005976557730e+00,9.999850400000e-01,1.948004360000e+00
5.633333000000e+00,1.005967974660e+00,9.999862300000e-01,1.947874310000e+00
5.637500000000e+00,1.005959391590e+00,9.999874800000e-01,1.947744370000e+00
5.641667000000e+00,1.005950808530e+00,9.999887900000e-01,1.947614670000e+00
5.645833000000e+00,1.005942225460e+00,9.999901700000e-01,1.947485210000e+00
5.650000000000e+00,1.005933642390e+00,9.999915400000e-01,1.947355870000e+00
5.654167000000e+00,1.005925059320e+00,9.999930300000e-01,1.947226760000e+00
5.658333000000e+00,1.005916476250e+00,9.999945200000e-01,1.947098020000e+00
5.662500000000e+00,1.005907773970e+00,9.999960100000e-01,1.946969270000e+00
5.666667000000e+00,1.005899190900e+00,9.999975600000e-01,1.946840880000e+00
5.670833000000e+00,1.005890607830e+00,9.999991700000e-01,1.946712730000e+00
5.675000000000e+00,1.005882024770e+00,1.000000720000e+00,1.946584700000e+00
5.679167000000e+00,1.005873322490e+00,1.000002380000e+00,1.946456910000e+00
5.683333000000e+00,1.005864739420e+00,1.000004050000e+00,1.946329470000e+00
5.687500000000e+00,1.005856037140e+00,1.000005600000e+00,1.946202160000e+00
5.691667000000e+00,1.005847454070e+00,1.000007270000e+00,1.946074960000e+00
5.695833000000e+00,1.005838751790e+00,1.000008940000e+00,1.945948240000e+00
5.700000000000e+00,1.005830049510e+00,1.000010610000e+00,1.945821520000e+00
5.704167000000e+00,1.005821347240e+00,1.000012280000e+00,1.945695160000e+00
5.708333000000e+00,1.005812644960e+00,1.000013830000e+00,1.945569160000e+00
5.712500000000e+00,1.005803823470e+00,1.000015500000e+00,1.945443270000e+00
5.716667000000e+00,1.005795121190e+00,1.000017050000e+00,1.945317630000e+00
5.720833000000e+00,1.005786418910e+00,1.000018720000e+00,1.945192340000e+00
5.725000000000e+00,1.005777597430e+00,1.000020270000e+00,1.945067290000e+00
5.729167000000e+00,1.005768775940e+00,1.000021700000e+00,1.944942470000e+00
5.733333000000e+00,1.005759954450e+00,1.000023250000e+00,1.944818020000e+00
5.737500000000e+00,1.005751132970e+00,1.000024680000e+00,1.944693800000e+00
5.741667000000e+00,1.005742311480e+00,1.000026110000e+00,1.944569830000e+00
5.745833000000e+00,1.005733370780e+00,1.000027420000e+00,1.944446330000e+00
5.750000000000e+00,1.005724549290e+00,1.000028850000e+00,1.944322940000e+00
5.754167000000e+00,1.005715608600e+00,1.000030040000e+00,1.944199920000e+00
5.758333000000e+00,1.005706667900e+00,1.000031350000e+00,1.944077250000e+00
5.762500000000e+00,1.005697727200e+00,1.000032420000e+00,1.943954940000e+00
5.766667000000e+00,1.005688786510e+00,1.000033620000e+00,1.943832990000e+00
5.770833000000e+00,1.005679845810e+00,1.000034690000e+00,1.943711280000e+00
5.775000000000e+00,1.005670905110e+00,1.000035640000e+00,1.943589930000e+00
5.779167000000e+00,1.005661845210e+00,1.000036600000e+00,1.943469050000e+00
5.783333000000e+00,1.005652785300e+00,1.000037430000e+00,1.943348410000e+00
5.787500000000e+00,1.005643844600e+00,1.000038270000e+00,1.943228240000e+00
5.791667000000e+00,1.005634784700e+00,1.000038980000e+00,1.943108320000e+00
5.795833000000e+00,1.005625724790e+00,1.000039700000e+00,1.942988870000e+00
5.800000000000e+00,1.005616545680e+00,1.000040290000e+00,1.942869780000e+00
5.804167000000e+00,1.005607485770e+00,1.000040890000e+00,1.942751050000e+00
5.808333000000e+00,1.005598425870e+00,1.000041370000e+00,1.942632790000e+00
5.812500000000e+00,1.005589246750e+00,1.000041720000e+00,1.942514900000e+00
5.816667000000e+00,1.005580067630e+00,1.000042080000e+00,1.942397480000e+00
5.820833000000e+00,1.005571007730e+00,1.000042320000e+00,1.942280410000e+00
5.825000000000e+00,1.005561828610e+00,1.000042440000e+00,1.942163710000e+00
5.829167000000e+00,1.005552649500e+00,1.000042560000e+00,1.942047480000e+00
5.833333000000e+00,1.005543470380e+00,1.000042680000e+00,1.941931720000e+00
5.837500000000e+00,1.005534291270e+00,1.000042680000e+00,1.941816330000e+00
5.841667000000e+00,1.005524992940e+00,1.000042560000e+00,1.941701410000e+00
5.845833000000e+00,1.005515813830e+00,1.000042440000e+00,1.941586970000e+00
5.850000000000e+00,1.005506634710e+00,1.000042200000e+00,1.941473010000e+00
5.854167000000e+00,1.005497455600e+00,1.000041960000e+00,1.941359400000e+00
5.858333000000e+00,1.005488157270e+00,1.000041600000e+00,1.941246270000e+00
5.862500000000e+00,1.005478978160e+00,1.000041130000e+00,1.941133620000e+00
5.866667000000e+00,1.005469679830e+00,1.000040650000e+00,1.941021440000e+00
5.870833000000e+00,1.005460500720e+00,1.000040170000e+00,1.940909620000e+00
5.875000000000e+00,1.005451202390e+00,1.000039580000e+00,1.940798400000e+00
5.879167000000e+00,1.005442023280e+00,1.000038980000e+00,1.940687540000e+00
5.883333000000e+00,1.005432724950e+00,1.000038270000e+00,1.940577150000e+00
5.887500000000e+00,1.005423545840e+00,1.000037550000e+00,1.940467240000e+00
5.891667000000e+00,1.005414366720e+00,1.000036720000e+00,1.940357800000e+00
5.895833000000e+00,1.005405068400e+00,1.000035880000e+00,1.940248850000e+00
5.900000000000e+00,1.005395889280e+00,1.000035050000e+00,1.940140250000e+00
5.904167000000e+00,1.005386710170e+00,1.000034210000e+00,1.940032240000e+00
5.908333000000e+00,1.005377411840e+00,1.000033260000e+00,1.939924720000e+00
5.912500000000e+00,1.005368232730e+00,1.000032190000e+00,1.939817550000e+00
5.916667000000e+00,1.005359053610e+00,1.000031230000e+00,1.939710860000e+00
5.920833000000e+00,1.005349874500e+00,1.000030160000e+00,1.939604640000e+00
5.925000000000e+00,1.005340695380e+00,1.000029090000e+00,1.939498900000e+00
5.929167000000e+00,1.005331516270e+00,1.000028010000e+00,1.939393520000e+00
5.933333000000e+00,1.005322337150e+00,1.000026940000e+00,1.939288740000e+00
5.937500000000e+00,1.005313277240e+00,1.000025870000e+00,1.939184310000e+00
5.941667000000e+00,1.005304098130e+00,1.000024680000e+00,1.939080360000e+00
5.945833000000e+00,1.005295038220e+00,1.000023480000e+00,1.938976760000e+00
5.950000000000e+00,1.005285859110e+00,1.000022410000e+00,1.938873650000e+00
5.954167000000e+00,1.005276799200e+00,1.000021220000e+00,1.938771010000e+00
5.958333000000e+00,1.005267739300e+00,1.000020030000e+00,1.938668850000e+00
5.962500000000e+00,1.005258679390e+00,1.000018840000e+00,1.938567040000e+00
5.966667000000e+00,1.005249619480e+00,1.000017760000e+00,1.938465600000e+00
5.970833000000e+00,1.005240559580e+00,1.000016570000e+00,1.938364620000e+00
5.975000000000e+00,1.005231618880e+00,1.000015380000e+00,1.938264010000e+00
5.979167000000e+00,1.005222558980e+00,1.000014310000e+00,1.938163880000e+00
5.983333000000e+00,1.005213618280e+00,1.000013230000e+00,1.938064100000e+00
5.987500000000e+00,1.005204677580e+00,1.000012040000e+00,1.937964800000e+00
5.991667000000e+00,1.005195736890e+00,1.000010970000e+00,1.937865730000e+00
5.995833000000e+00,1.005186796190e+00,1.000009890000e+00,1.937767150000e+00
6.000000000000e+00,1.005177974700e+00,1.000008940000e+00,1.937668920000e+00
6.004167000000e+00,1.005169034000e+00,1.000007870000e+00,1.937571050000e+00
6.008333000000e+00,1.005160212520e+00,1.000006910000e+00,1.937473540000e+00
6.012500000000e+00,1.005151391030e+00,1.000005960000e+00,1.937376380000e+00
6.016667000000e+00,1.005142569540e+00,1.000005130000e+00,1.937279580000e+00
6.020833000000e+00,1.005133748050e+00,1.000004170000e+00,1.937183140000e+00
6.025000000000e+00,1.005124926570e+00,1.000003340000e+00,1.937087060000e+00
6.029167000000e+00,1.005116224290e+00,1.000002500000e+00,1.936991210000e+00
6.033333000000e+00,1.005107522010e+00,1.000001790000e+00,1.936895850000e+00
6.037500000000e+00,1.005098700520e+00,1.000001070000e+00,1.936800600000e+00
6.041667000000e+00,1.005089998250e+00,1.000000360000e+00,1.936705830000e+00
6.045833000000e+00,1.005081415180e+00,9.999997600000e-01,1.936611290000e+00
6.050000000000e+00,1.005072712900e+00,9.999991700000e-01,1.936517120000e+00
6.054167000000e+00,1.005064129830e+00,9.999986300000e-01,1.936423180000e+00
6.058333000000e+00,1.005055427550e+00,9.999981500000e-01,1.936329600000e+00
6.062500000000e+00,1.005046844480e+00,9.999976800000e-01,1.936236140000e+00
6.066667000000e+00,1.005038261410e+00,9.999972600000e-01,1.936143160000e+00
6.070833000000e+00,1.005029678340e+00,9.999969000000e-01,1.936050300000e+00
6.075000000000e+00,1.005021214490e+00,9.999966000000e-01,1.935957790000e+00
6.079167000000e+00,1.005012631420e+00,9.999963600000e-01,1.935865520000e+00
6.083333000000e+00,1.005004167560e+00,9.999961300000e-01,1.935773490000e+00
6.087500000000e+00,1.004995584490e+00,9.999960100000e-01,1.935681700000e+00
6.091667000000e+00,1.004987120630e+00,9.999958900000e-01,1.935590270000e+00
6.095833000000e+00,1.004978656770e+00,9.999958300000e-01,1.935498950000e+00
6.100000000000e+00,1.004970192910e+00,9.999957700000e-01,1.935407880000e+00
6.104167000000e+00,1.004961848260e+00,9.999958300000e-01,1.935317160000e+00
6.108333000000e+00,1.004953384400e+00,9.999958900000e-01,1.935226560000e+00
6.112500000000e+00,1.004945039750e+00,9.999960100000e-01,1.935136200000e+00
6.116667000000e+00,1.004936575890e+00,9.999961900000e-01,1.935046080000e+00
6.120833000000e+00,1.004928231240e+00,9.999964200000e-01,1.934956190000e+00
6.125000000000e+00,1.004919886590e+00,9.999966600000e-01,1.934866430000e+00
6.129167000000e+00,1.004911541940e+00,9.999969600000e-01,1.934777020000e+00
6.133333000000e+00,1.004903197290e+00,9.999973200000e-01,1.934687730000e+00
6.137500000000e+00,1.004894852640e+00,9.999976800000e-01,1.934598570000e+00
6.141667000000e+00,1.004886507990e+00,9.999980900000e-01,1.934509750000e+00
6.145833000000e+00,1.004878163340e+00,9.999985700000e-01,1.934421060000e+00
6.150000000000e+00,1.004869818690e+00,9.999990500000e-01,1.934332610000e+00
6.154167000000e+00,1.004861593250e+00,9.999995800000e-01,1.934244390000e+00
6.158333000000e+00,1.004853248600e+00,1.000000120000e+00,1.934156300000e+00
6.162500000000e+00,1.004845023160e+00,1.000000720000e+00,1.934068440000e+00
6.166667000000e+00,1.004836678500e+00,1.000001310000e+00,1.933980700000e+00
6.170833000000e+00,1.004828453060e+00,1.000001910000e+00,1.933893200000e+00
6.175000000000e+00,1.004820227620e+00,1.000002620000e+00,1.933805940000e+00
6.179167000000e+00,1.004811882970e+00,1.000003340000e+00,1.933718800000e+00
6.183333000000e+00,1.004803657530e+00,1.000003930000e+00,1.933631900000e+00
6.187500000000e+00,1.004795432090e+00,1.000004770000e+00,1.933545230000e+00
6.191667000000e+00,1.004787206650e+00,1.000005480000e+00,1.933458690000e+00
6.195833000000e+00,1.004778981210e+00,1.000006200000e+00,1.933372380000e+00
6.200000000000e+00,1.004770755770e+00,1.000006910000e+00,1.933286190000e+00
6.204167000000e+00,1.004762411120e+00,1.000007750000e+00,1.933200240000e+00
6.208333000000e+00,1.004754185680e+00,1.000008580000e+00,1.933114530000e+00
6.212500000000e+00,1.004745960240e+00,1.000009300000e+00,1.933028940000e+00
6.216667000000e+00,1.004737734790e+00,1.000010130000e+00,1.932943580000e+00
6.220833000000e+00,1.004729509350e+00,1.000010850000e+00,1.932858470000e+00
6.225000000000e+00,1.004721283910e+00,1.000011680000e+00,1.932773470000e+00
6.229167000000e+00,1.004713058470e+00,1.000012520000e+00,1.932688710000e+00
6.233333000000e+00,1.004704833030e+00,1.000013230000e+00,1.932604190000e+00
6.237500000000e+00,1.004696607590e+00,1.000014070000e+00,1.932519790000e+00
6.241667000000e+00,1.004688382150e+00,1.000014780000e+00,1.932435630000e+00
6.245833000000e+00,1.004680156710e+00,1.000015620000e+00,1.932351710000e+00
6.250000000000e+00,1.004671931270e+00,1.000016330000e+00,1.932268020000e+00
6.254167000000e+00,1.004663586620e+00,1.000017050000e+00,1.932184460000e+00
6.258333000000e+00,1.004655361180e+00,1.000017880000e+00,1.932101250000e+00
6.262500000000e+00,1.004647135730e+00,1.000018480000e+00,1.932018160000e+00
6.266667000000e+00,1.004638910290e+00,1.000019190000e+00,1.931935310000e+00
6.270833000000e+00,1.004630684850e+00,1.000019910000e+00,1.931852700000e+00
6.275000000000e+00,1.004622459410e+00,1.000020500000e+00,1.931770320000e+00
6.279167000000e+00,1.004614114760e+00,1.000021220000e+00,1.931688190000e+00
6.283333000000e+00,1.004605889320e+00,1.000021820000e+00,1.931606290000e+00
6.287500000000e+00,1.004597663880e+00,1.000022290000e+00,1.931524630000e+00
6.291667000000e+00,1.004589438440e+00,1.000022890000e+00,1.931443210000e+00
6.295833000000e+00,1.004581093790e+00,1.000023480000e+00,1.931362030000e+00
6.300000000000e+00,1.004572868350e+00,1.000023960000e+00,1.931281090000e+00
6.304167000000e+00,1.004564642910e+00,1.000024440000e+00,1.931200390000e+00
6.308333000000e+00,1.004556417470e+00,1.000024800000e+00,1.931119920000e+00
6.312500000000e+00,1.004548072810e+00,1.000025270000e+00,1.931039810000e+00
6.316667000000e+00,1.004539847370e+00,1.000025630000e+00,1.930959820000e+00
6.320833000000e+00,1.004531502720e+00,1.000025990000e+00,1.930880190000e+00
6.325000000000e+00,1.004523277280e+00,1.000026230000e+00,1.930800800000e+00
6.329167000000e+00,1.004515051840e+00,1.000026460000e+00,1.930721640000e+00
6.333333000000e+00,1.004506707190e+00,1.000026700000e+00,1.930642840000e+00
6.337500000000e+00,1.004498481750e+00,1.000026940000e+00,1.930564280000e+00
6.341667000000e+00,1.004490256310e+00,1.000027180000e+00,1.930485960000e+00
6.345833000000e+00,1.004481911660e+00,1.000027300000e+00,1.930407880000e+00
6.350000000000e+00,1.004473686220e+00,1.000027420000e+00,1.930330160000e+00
6.354167000000e+00,1.004465341570e+00,1.000027420000e+00,1.930252670000e+00
6.358333000000e+00,1.004457116130e+00,1.000027540000e+00,1.930175420000e+00
6.362500000000e+00,1.004448890690e+00,1.000027540000e+00,1.930098530000e+00
6.366667000000e+00,1.004440546040e+00,1.000027420000e+00,1.930022000000e+00
6.370833000000e+00,1.004432320590e+00,1.000027420000e+00,1.929945590000e+00
6.375000000000e+00,1.004424095150e+00,1.000027300000e+00,1.929869530000e+00
6.379167000000e+00,1.004415750500e+00,1.000027180000e+00,1.929793830000e+00
6.383333000000e+00,1.004407525060e+00,1.000027060000e+00,1.929718380000e+00
6.387500000000e+00,1.004399299620e+00,1.000026820000e+00,1.929643270000e+00
6.391667000000e+00,1.004391074180e+00,1.000026580000e+00,1.929568410000e+00
6.395833000000e+00,1.004382848740e+00,1.000026350000e+00,1.929493780000e+00
6.400000000000e+00,1.004374623300e+00,1.000026110000e+00,1.929419520000e+00
6.404167000000e+00,1.004366397860e+00,1.000025750000e+00,1.929345610000e+00
6.408333000000e+00,1.004358172420e+00,1.000025510000e+00,1.929271940000e+00
6.412500000000e+00,1.004349946980e+00,1.000025150000e+00,1.929198500000e+00
6.416667000000e+00,1.004341721530e+00,1.000024800000e+00,1.929125430000e+00
6.420833000000e+00,1.004333496090e+00,1.000024320000e+00,1.929052590000e+00
6.425000000000e+00,1.004325270650e+00,1.000023960000e+00,1.928980110000e+00
6.429167000000e+00,1.004317164420e+00,1.000023480000e+00,1.928907990000e+00
6.433333000000e+00,1.004308938980e+00,1.000023010000e+00,1.928836110000e+00
6.437500000000e+00,1.004300832750e+00,1.000022530000e+00,1.928764460000e+00
6.441667000000e+00,1.004292607310e+00,1.000022050000e+00,1.928693180000e+00
6.445833000000e+00,1.004284501080e+00,1.000021580000e+00,1.928622130000e+00
6.450000000000e+00,1.004276275630e+00,1.000020980000e+00,1.928551440000e+00
